ticker,industry,name,period,unit,value,group
BAF,Thực phẩm và đồ uống,Lợi nhuận gộp,Q2-2025,Tỷ VND,342.52,KQKD - Doanh nghiệp
VLC,Thực phẩm và đồ uống,Lợi nhuận gộp,Q2-2025,Tỷ VND,206.08,KQKD - Doanh nghiệp
HAG,Thực phẩm và đồ uống,Lợi nhuận gộp,Q1-2025,Tỷ VND,564.46,KQKD - Doanh nghiệp
DBC,Thực phẩm và đồ uống,Lợi nhuận gộp,Q1-2025,Tỷ VND,817.19,KQKD - Doanh nghiệp
BAF,Thực phẩm và đồ uống,Lợi nhuận gộp,Q1-2025,Tỷ VND,290.48,KQKD - Doanh nghiệp
VLC,Thực phẩm và đồ uống,Lợi nhuận gộp,Q1-2025,Tỷ VND,121.61,KQKD - Doanh nghiệp
HAG,Thực phẩm và đồ uống,Lợi nhuận gộp,Q4-2024,Tỷ VND,581.9,KQKD - Doanh nghiệp
DBC,Thực phẩm và đồ uống,Lợi nhuận gộp,Q4-2024,Tỷ VND,530.48,KQKD - Doanh nghiệp
BAF,Thực phẩm và đồ uống,Lợi nhuận gộp,Q4-2024,Tỷ VND,207.76,KQKD - Doanh nghiệp
VLC,Thực phẩm và đồ uống,Lợi nhuận gộp,Q4-2024,Tỷ VND,194.23,KQKD - Doanh nghiệp
HAG,Thực phẩm và đồ uống,Lợi nhuận gộp,Q3-2024,Tỷ VND,609.37,KQKD - Doanh nghiệp
DBC,Thực phẩm và đồ uống,Lợi nhuận gộp,Q3-2024,Tỷ VND,623.61,KQKD - Doanh nghiệp
BAF,Thực phẩm và đồ uống,Lợi nhuận gộp,Q3-2024,Tỷ VND,222.79,KQKD - Doanh nghiệp
VLC,Thực phẩm và đồ uống,Lợi nhuận gộp,Q3-2024,Tỷ VND,181.89,KQKD - Doanh nghiệp
HAG,Thực phẩm và đồ uống,Lợi nhuận gộp,Q2-2024,Tỷ VND,482.36,KQKD - Doanh nghiệp
DBC,Thực phẩm và đồ uống,Lợi nhuận gộp,Q2-2024,Tỷ VND,430.51,KQKD - Doanh nghiệp
BAF,Thực phẩm và đồ uống,Lợi nhuận gộp,Q2-2024,Tỷ VND,113.93,KQKD - Doanh nghiệp
VLC,Thực phẩm và đồ uống,Lợi nhuận gộp,Q2-2024,Tỷ VND,231.13,KQKD - Doanh nghiệp
HAG,Thực phẩm và đồ uống,Chi phí tài chính,Q2-2025,Tỷ VND,-284.54,KQKD - Doanh nghiệp
DBC,Thực phẩm và đồ uống,Chi phí tài chính,Q2-2025,Tỷ VND,-65.78,KQKD - Doanh nghiệp
BAF,Thực phẩm và đồ uống,Chi phí tài chính,Q2-2025,Tỷ VND,-69.96,KQKD - Doanh nghiệp
VLC,Thực phẩm và đồ uống,Chi phí tài chính,Q2-2025,Tỷ VND,-2.17,KQKD - Doanh nghiệp
HAG,Thực phẩm và đồ uống,Chi phí tài chính,Q1-2025,Tỷ VND,-108.75,KQKD - Doanh nghiệp
DBC,Thực phẩm và đồ uống,Chi phí tài chính,Q1-2025,Tỷ VND,-69.34,KQKD - Doanh nghiệp
BAF,Thực phẩm và đồ uống,Chi phí tài chính,Q1-2025,Tỷ VND,-67.74,KQKD - Doanh nghiệp
VLC,Thực phẩm và đồ uống,Chi phí tài chính,Q1-2025,Tỷ VND,-1.32,KQKD - Doanh nghiệp
HAG,Thực phẩm và đồ uống,Chi phí tài chính,Q4-2024,Tỷ VND,-182.66,KQKD - Doanh nghiệp
DBC,Thực phẩm và đồ uống,Chi phí tài chính,Q4-2024,Tỷ VND,-70.68,KQKD - Doanh nghiệp
BAF,Thực phẩm và đồ uống,Chi phí tài chính,Q4-2024,Tỷ VND,-61.91,KQKD - Doanh nghiệp
VLC,Thực phẩm và đồ uống,Chi phí tài chính,Q4-2024,Tỷ VND,-1.33,KQKD - Doanh nghiệp
HAG,Thực phẩm và đồ uống,Chi phí tài chính,Q3-2024,Tỷ VND,-165.44,KQKD - Doanh nghiệp
DBC,Thực phẩm và đồ uống,Chi phí tài chính,Q3-2024,Tỷ VND,-72.9,KQKD - Doanh nghiệp
BAF,Thực phẩm và đồ uống,Chi phí tài chính,Q3-2024,Tỷ VND,-55.13,KQKD - Doanh nghiệp
VLC,Thực phẩm và đồ uống,Chi phí tài chính,Q3-2024,Tỷ VND,-0.57,KQKD - Doanh nghiệp
HAG,Thực phẩm và đồ uống,Chi phí tài chính,Q2-2024,Tỷ VND,-162.54,KQKD - Doanh nghiệp
DBC,Thực phẩm và đồ uống,Chi phí tài chính,Q2-2024,Tỷ VND,-80.21,KQKD - Doanh nghiệp
BAF,Thực phẩm và đồ uống,Chi phí tài chính,Q2-2024,Tỷ VND,-58.27,KQKD - Doanh nghiệp
VLC,Thực phẩm và đồ uống,Chi phí tài chính,Q2-2024,Tỷ VND,-0.03,KQKD - Doanh nghiệp
HAG,Thực phẩm và đồ uống,Chi phí lãi vay,Q2-2025,Tỷ VND,-213.98,KQKD - Doanh nghiệp
DBC,Thực phẩm và đồ uống,Chi phí lãi vay,Q2-2025,Tỷ VND,-65.18,KQKD - Doanh nghiệp
BAF,Thực phẩm và đồ uống,Chi phí lãi vay,Q2-2025,Tỷ VND,-62.23,KQKD - Doanh nghiệp
VLC,Thực phẩm và đồ uống,Chi phí lãi vay,Q2-2025,Tỷ VND,-1.98,KQKD - Doanh nghiệp
HAG,Thực phẩm và đồ uống,Chi phí lãi vay,Q1-2025,Tỷ VND,-142.66,KQKD - Doanh nghiệp
DBC,Thực phẩm và đồ uống,Chi phí lãi vay,Q1-2025,Tỷ VND,-69.26,KQKD - Doanh nghiệp
BAF,Thực phẩm và đồ uống,Chi phí lãi vay,Q1-2025,Tỷ VND,-62.23,KQKD - Doanh nghiệp
VLC,Thực phẩm và đồ uống,Chi phí lãi vay,Q1-2025,Tỷ VND,-1.17,KQKD - Doanh nghiệp
HAG,Thực phẩm và đồ uống,Chi phí lãi vay,Q4-2024,Tỷ VND,-244.73,KQKD - Doanh nghiệp
DBC,Thực phẩm và đồ uống,Chi phí lãi vay,Q4-2024,Tỷ VND,-69.1,KQKD - Doanh nghiệp
BAF,Thực phẩm và đồ uống,Chi phí lãi vay,Q4-2024,Tỷ VND,-43.36,KQKD - Doanh nghiệp
VLC,Thực phẩm và đồ uống,Chi phí lãi vay,Q4-2024,Tỷ VND,-1.16,KQKD - Doanh nghiệp
HAG,Thực phẩm và đồ uống,Chi phí lãi vay,Q3-2024,Tỷ VND,-144.4,KQKD - Doanh nghiệp
DBC,Thực phẩm và đồ uống,Chi phí lãi vay,Q3-2024,Tỷ VND,-71.99,KQKD - Doanh nghiệp
BAF,Thực phẩm và đồ uống,Chi phí lãi vay,Q3-2024,Tỷ VND,-61.26,KQKD - Doanh nghiệp
VLC,Thực phẩm và đồ uống,Chi phí lãi vay,Q3-2024,Tỷ VND,-0.57,KQKD - Doanh nghiệp
HAG,Thực phẩm và đồ uống,Chi phí lãi vay,Q2-2024,Tỷ VND,-159.26,KQKD - Doanh nghiệp
DBC,Thực phẩm và đồ uống,Chi phí lãi vay,Q2-2024,Tỷ VND,-78.6,KQKD - Doanh nghiệp
BAF,Thực phẩm và đồ uống,Chi phí lãi vay,Q2-2024,Tỷ VND,-49.68,KQKD - Doanh nghiệp
VLC,Thực phẩm và đồ uống,Chi phí lãi vay,Q2-2024,Tỷ VND,-0.01,KQKD - Doanh nghiệp
HAG,Thực phẩm và đồ uống,Chi phí bán hàng,Q2-2025,Tỷ VND,-107.94,KQKD - Doanh nghiệp
DBC,Thực phẩm và đồ uống,Chi phí bán hàng,Q2-2025,Tỷ VND,-128.27,KQKD - Doanh nghiệp
BAF,Thực phẩm và đồ uống,Chi phí bán hàng,Q2-2025,Tỷ VND,-13.26,KQKD - Doanh nghiệp
VLC,Thực phẩm và đồ uống,Chi phí bán hàng,Q2-2025,Tỷ VND,-177.25,KQKD - Doanh nghiệp
HAG,Thực phẩm và đồ uống,Chi phí bán hàng,Q1-2025,Tỷ VND,-110.05,KQKD - Doanh nghiệp
DBC,Thực phẩm và đồ uống,Chi phí bán hàng,Q1-2025,Tỷ VND,-128.38,KQKD - Doanh nghiệp
BAF,Thực phẩm và đồ uống,Chi phí bán hàng,Q1-2025,Tỷ VND,-35.8,KQKD - Doanh nghiệp
VLC,Thực phẩm và đồ uống,Chi phí bán hàng,Q1-2025,Tỷ VND,-108.69,KQKD - Doanh nghiệp
HAG,Thực phẩm và đồ uống,Chi phí bán hàng,Q4-2024,Tỷ VND,-124.74,KQKD - Doanh nghiệp
DBC,Thực phẩm và đồ uống,Chi phí bán hàng,Q4-2024,Tỷ VND,-121.29,KQKD - Doanh nghiệp
BAF,Thực phẩm và đồ uống,Chi phí bán hàng,Q4-2024,Tỷ VND,16.26,KQKD - Doanh nghiệp
VLC,Thực phẩm và đồ uống,Chi phí bán hàng,Q4-2024,Tỷ VND,-159.12,KQKD - Doanh nghiệp
HAG,Thực phẩm và đồ uống,Chi phí bán hàng,Q3-2024,Tỷ VND,-69.57,KQKD - Doanh nghiệp
DBC,Thực phẩm và đồ uống,Chi phí bán hàng,Q3-2024,Tỷ VND,-126.09,KQKD - Doanh nghiệp
BAF,Thực phẩm và đồ uống,Chi phí bán hàng,Q3-2024,Tỷ VND,-68.15,KQKD - Doanh nghiệp
VLC,Thực phẩm và đồ uống,Chi phí bán hàng,Q3-2024,Tỷ VND,-174.82,KQKD - Doanh nghiệp
HAG,Thực phẩm và đồ uống,Chi phí bán hàng,Q2-2024,Tỷ VND,-87.14,KQKD - Doanh nghiệp
DBC,Thực phẩm và đồ uống,Chi phí bán hàng,Q2-2024,Tỷ VND,-111.43,KQKD - Doanh nghiệp
BAF,Thực phẩm và đồ uống,Chi phí bán hàng,Q2-2024,Tỷ VND,-1.8,KQKD - Doanh nghiệp
VLC,Thực phẩm và đồ uống,Chi phí bán hàng,Q2-2024,Tỷ VND,-200.46,KQKD - Doanh nghiệp
HAG,Thực phẩm và đồ uống,Lợi nhuận thuần từ HĐKD,Q2-2025,Tỷ VND,525.9,KQKD - Doanh nghiệp
DBC,Thực phẩm và đồ uống,Lợi nhuận thuần từ HĐKD,Q2-2025,Tỷ VND,532.49,KQKD - Doanh nghiệp
BAF,Thực phẩm và đồ uống,Lợi nhuận thuần từ HĐKD,Q2-2025,Tỷ VND,205.34,KQKD - Doanh nghiệp
VLC,Thực phẩm và đồ uống,Lợi nhuận thuần từ HĐKD,Q2-2025,Tỷ VND,37.18,KQKD - Doanh nghiệp
HAG,Thực phẩm và đồ uống,Lợi nhuận thuần từ HĐKD,Q1-2025,Tỷ VND,367.26,KQKD - Doanh nghiệp
DBC,Thực phẩm và đồ uống,Lợi nhuận thuần từ HĐKD,Q1-2025,Tỷ VND,531.26,KQKD - Doanh nghiệp
BAF,Thực phẩm và đồ uống,Lợi nhuận thuần từ HĐKD,Q1-2025,Tỷ VND,138.29,KQKD - Doanh nghiệp
VLC,Thực phẩm và đồ uống,Lợi nhuận thuần từ HĐKD,Q1-2025,Tỷ VND,15.68,KQKD - Doanh nghiệp
HAG,Thực phẩm và đồ uống,Lợi nhuận thuần từ HĐKD,Q4-2024,Tỷ VND,297.14,KQKD - Doanh nghiệp
DBC,Thực phẩm và đồ uống,Lợi nhuận thuần từ HĐKD,Q4-2024,Tỷ VND,257.02,KQKD - Doanh nghiệp
BAF,Thực phẩm và đồ uống,Lợi nhuận thuần từ HĐKD,Q4-2024,Tỷ VND,125.83,KQKD - Doanh nghiệp
VLC,Thực phẩm và đồ uống,Lợi nhuận thuần từ HĐKD,Q4-2024,Tỷ VND,51.2,KQKD - Doanh nghiệp
HAG,Thực phẩm và đồ uống,Lợi nhuận thuần từ HĐKD,Q3-2024,Tỷ VND,390.31,KQKD - Doanh nghiệp
DBC,Thực phẩm và đồ uống,Lợi nhuận thuần từ HĐKD,Q3-2024,Tỷ VND,331.32,KQKD - Doanh nghiệp
BAF,Thực phẩm và đồ uống,Lợi nhuận thuần từ HĐKD,Q3-2024,Tỷ VND,69.15,KQKD - Doanh nghiệp
VLC,Thực phẩm và đồ uống,Lợi nhuận thuần từ HĐKD,Q3-2024,Tỷ VND,32.08,KQKD - Doanh nghiệp
HAG,Thực phẩm và đồ uống,Lợi nhuận thuần từ HĐKD,Q2-2024,Tỷ VND,274.91,KQKD - Doanh nghiệp
DBC,Thực phẩm và đồ uống,Lợi nhuận thuần từ HĐKD,Q2-2024,Tỷ VND,149.25,KQKD - Doanh nghiệp
BAF,Thực phẩm và đồ uống,Lợi nhuận thuần từ HĐKD,Q2-2024,Tỷ VND,22.79,KQKD - Doanh nghiệp
VLC,Thực phẩm và đồ uống,Lợi nhuận thuần từ HĐKD,Q2-2024,Tỷ VND,36.69,KQKD - Doanh nghiệp
HAG,Thực phẩm và đồ uống,Lợi nhuận sau thuế,Q2-2025,Tỷ VND,509.82,KQKD - Doanh nghiệp
DBC,Thực phẩm và đồ uống,Lợi nhuận sau thuế,Q2-2025,Tỷ VND,506.97,KQKD - Doanh nghiệp
BAF,Thực phẩm và đồ uống,Lợi nhuận sau thuế,Q2-2025,Tỷ VND,196.17,KQKD - Doanh nghiệp
VLC,Thực phẩm và đồ uống,Lợi nhuận sau thuế,Q2-2025,Tỷ VND,29.66,KQKD - Doanh nghiệp
HAG,Thực phẩm và đồ uống,Lợi nhuận sau thuế,Q1-2025,Tỷ VND,360.41,KQKD - Doanh nghiệp
DBC,Thực phẩm và đồ uống,Lợi nhuận sau thuế,Q1-2025,Tỷ VND,508.26,KQKD - Doanh nghiệp
BAF,Thực phẩm và đồ uống,Lợi nhuận sau thuế,Q1-2025,Tỷ VND,133.55,KQKD - Doanh nghiệp
VLC,Thực phẩm và đồ uống,Lợi nhuận sau thuế,Q1-2025,Tỷ VND,11.18,KQKD - Doanh nghiệp
HAG,Thực phẩm và đồ uống,Lợi nhuận sau thuế,Q4-2024,Tỷ VND,209.02,KQKD - Doanh nghiệp
DBC,Thực phẩm và đồ uống,Lợi nhuận sau thuế,Q4-2024,Tỷ VND,238.87,KQKD - Doanh nghiệp
BAF,Thực phẩm và đồ uống,Lợi nhuận sau thuế,Q4-2024,Tỷ VND,104.32,KQKD - Doanh nghiệp
VLC,Thực phẩm và đồ uống,Lợi nhuận sau thuế,Q4-2024,Tỷ VND,47.01,KQKD - Doanh nghiệp
HAG,Thực phẩm và đồ uống,Lợi nhuận sau thuế,Q3-2024,Tỷ VND,350.91,KQKD - Doanh nghiệp
DBC,Thực phẩm và đồ uống,Lợi nhuận sau thuế,Q3-2024,Tỷ VND,312.17,KQKD - Doanh nghiệp
BAF,Thực phẩm và đồ uống,Lợi nhuận sau thuế,Q3-2024,Tỷ VND,60.01,KQKD - Doanh nghiệp
VLC,Thực phẩm và đồ uống,Lợi nhuận sau thuế,Q3-2024,Tỷ VND,25.77,KQKD - Doanh nghiệp
HAG,Thực phẩm và đồ uống,Lợi nhuận sau thuế,Q2-2024,Tỷ VND,273.75,KQKD - Doanh nghiệp
DBC,Thực phẩm và đồ uống,Lợi nhuận sau thuế,Q2-2024,Tỷ VND,145.44,KQKD - Doanh nghiệp
BAF,Thực phẩm và đồ uống,Lợi nhuận sau thuế,Q2-2024,Tỷ VND,35.95,KQKD - Doanh nghiệp
VLC,Thực phẩm và đồ uống,Lợi nhuận sau thuế,Q2-2024,Tỷ VND,29.69,KQKD - Doanh nghiệp
HAG,Thực phẩm và đồ uống,LC tiền từ HĐKD,Q2-2025,Tỷ VND,-1527.99,LCTT - Dòng tiền
DBC,Thực phẩm và đồ uống,LC tiền từ HĐKD,Q2-2025,Tỷ VND,802.8,LCTT - Dòng tiền
BAF,Thực phẩm và đồ uống,LC tiền từ HĐKD,Q2-2025,Tỷ VND,-1501.67,LCTT - Dòng tiền
VLC,Thực phẩm và đồ uống,LC tiền từ HĐKD,Q2-2025,Tỷ VND,-188.45,LCTT - Dòng tiền
HAG,Thực phẩm và đồ uống,LC tiền từ HĐKD,Q1-2025,Tỷ VND,-187.12,LCTT - Dòng tiền
DBC,Thực phẩm và đồ uống,LC tiền từ HĐKD,Q1-2025,Tỷ VND,381.48,LCTT - Dòng tiền
BAF,Thực phẩm và đồ uống,LC tiền từ HĐKD,Q1-2025,Tỷ VND,859.49,LCTT - Dòng tiền
VLC,Thực phẩm và đồ uống,LC tiền từ HĐKD,Q1-2025,Tỷ VND,-13.44,LCTT - Dòng tiền
HAG,Thực phẩm và đồ uống,LC tiền từ HĐKD,Q4-2024,Tỷ VND,-379.9,LCTT - Dòng tiền
DBC,Thực phẩm và đồ uống,LC tiền từ HĐKD,Q4-2024,Tỷ VND,897.68,LCTT - Dòng tiền
BAF,Thực phẩm và đồ uống,LC tiền từ HĐKD,Q4-2024,Tỷ VND,67.0,LCTT - Dòng tiền
VLC,Thực phẩm và đồ uống,LC tiền từ HĐKD,Q4-2024,Tỷ VND,150.9,LCTT - Dòng tiền
HAG,Thực phẩm và đồ uống,LC tiền từ HĐKD,Q3-2024,Tỷ VND,63.56,LCTT - Dòng tiền
DBC,Thực phẩm và đồ uống,LC tiền từ HĐKD,Q3-2024,Tỷ VND,93.24,LCTT - Dòng tiền
BAF,Thực phẩm và đồ uống,LC tiền từ HĐKD,Q3-2024,Tỷ VND,-248.23,LCTT - Dòng tiền
VLC,Thực phẩm và đồ uống,LC tiền từ HĐKD,Q3-2024,Tỷ VND,96.37,LCTT - Dòng tiền
HAG,Thực phẩm và đồ uống,LC tiền từ HĐKD,Q2-2024,Tỷ VND,-340.29,LCTT - Dòng tiền
DBC,Thực phẩm và đồ uống,LC tiền từ HĐKD,Q2-2024,Tỷ VND,-52.15,LCTT - Dòng tiền
BAF,Thực phẩm và đồ uống,LC tiền từ HĐKD,Q2-2024,Tỷ VND,-73.74,LCTT - Dòng tiền
VLC,Thực phẩm và đồ uống,LC tiền từ HĐKD,Q2-2024,Tỷ VND,-6.76,LCTT - Dòng tiền
HAG,Thực phẩm và đồ uống,LC tiền từ HĐĐT,Q2-2025,Tỷ VND,-397.63,LCTT - Dòng tiền
DBC,Thực phẩm và đồ uống,LC tiền từ HĐĐT,Q2-2025,Tỷ VND,-457.54,LCTT - Dòng tiền
BAF,Thực phẩm và đồ uống,LC tiền từ HĐĐT,Q2-2025,Tỷ VND,-339.41,LCTT - Dòng tiền
VLC,Thực phẩm và đồ uống,LC tiền từ HĐĐT,Q2-2025,Tỷ VND,343.11,LCTT - Dòng tiền
HAG,Thực phẩm và đồ uống,LC tiền từ HĐĐT,Q1-2025,Tỷ VND,-172.73,LCTT - Dòng tiền
DBC,Thực phẩm và đồ uống,LC tiền từ HĐĐT,Q1-2025,Tỷ VND,-49.49,LCTT - Dòng tiền
BAF,Thực phẩm và đồ uống,LC tiền từ HĐĐT,Q1-2025,Tỷ VND,-265.59,LCTT - Dòng tiền
VLC,Thực phẩm và đồ uống,LC tiền từ HĐĐT,Q1-2025,Tỷ VND,-60.51,LCTT - Dòng tiền
HAG,Thực phẩm và đồ uống,LC tiền từ HĐĐT,Q4-2024,Tỷ VND,745.25,LCTT - Dòng tiền
DBC,Thực phẩm và đồ uống,LC tiền từ HĐĐT,Q4-2024,Tỷ VND,-285.39,LCTT - Dòng tiền
BAF,Thực phẩm và đồ uống,LC tiền từ HĐĐT,Q4-2024,Tỷ VND,-228.88,LCTT - Dòng tiền
VLC,Thực phẩm và đồ uống,LC tiền từ HĐĐT,Q4-2024,Tỷ VND,-75.01,LCTT - Dòng tiền
HAG,Thực phẩm và đồ uống,LC tiền từ HĐĐT,Q3-2024,Tỷ VND,-336.8,LCTT - Dòng tiền
DBC,Thực phẩm và đồ uống,LC tiền từ HĐĐT,Q3-2024,Tỷ VND,-1122.56,LCTT - Dòng tiền
BAF,Thực phẩm và đồ uống,LC tiền từ HĐĐT,Q3-2024,Tỷ VND,-265.12,LCTT - Dòng tiền
VLC,Thực phẩm và đồ uống,LC tiền từ HĐĐT,Q3-2024,Tỷ VND,88.65,LCTT - Dòng tiền
HAG,Thực phẩm và đồ uống,LC tiền từ HĐĐT,Q2-2024,Tỷ VND,-78.15,LCTT - Dòng tiền
DBC,Thực phẩm và đồ uống,LC tiền từ HĐĐT,Q2-2024,Tỷ VND,-194.32,LCTT - Dòng tiền
BAF,Thực phẩm và đồ uống,LC tiền từ HĐĐT,Q2-2024,Tỷ VND,96.75,LCTT - Dòng tiền
VLC,Thực phẩm và đồ uống,LC tiền từ HĐĐT,Q2-2024,Tỷ VND,-737.95,LCTT - Dòng tiền
HAG,Thực phẩm và đồ uống,LC tiền từ HĐTC,Q2-2025,Tỷ VND,1803.69,LCTT - Dòng tiền
DBC,Thực phẩm và đồ uống,LC tiền từ HĐTC,Q2-2025,Tỷ VND,-552.19,LCTT - Dòng tiền
BAF,Thực phẩm và đồ uống,LC tiền từ HĐTC,Q2-2025,Tỷ VND,1399.97,LCTT - Dòng tiền
VLC,Thực phẩm và đồ uống,LC tiền từ HĐTC,Q2-2025,Tỷ VND,26.43,LCTT - Dòng tiền
HAG,Thực phẩm và đồ uống,LC tiền từ HĐTC,Q1-2025,Tỷ VND,525.73,LCTT - Dòng tiền
DBC,Thực phẩm và đồ uống,LC tiền từ HĐTC,Q1-2025,Tỷ VND,-200.87,LCTT - Dòng tiền
BAF,Thực phẩm và đồ uống,LC tiền từ HĐTC,Q1-2025,Tỷ VND,82.16,LCTT - Dòng tiền
VLC,Thực phẩm và đồ uống,LC tiền từ HĐTC,Q1-2025,Tỷ VND,65.0,LCTT - Dòng tiền
HAG,Thực phẩm và đồ uống,LC tiền từ HĐTC,Q4-2024,Tỷ VND,-329.62,LCTT - Dòng tiền
DBC,Thực phẩm và đồ uống,LC tiền từ HĐTC,Q4-2024,Tỷ VND,-713.05,LCTT - Dòng tiền
BAF,Thực phẩm và đồ uống,LC tiền từ HĐTC,Q4-2024,Tỷ VND,220.46,LCTT - Dòng tiền
VLC,Thực phẩm và đồ uống,LC tiền từ HĐTC,Q4-2024,Tỷ VND,-168.21,LCTT - Dòng tiền
HAG,Thực phẩm và đồ uống,LC tiền từ HĐTC,Q3-2024,Tỷ VND,251.19,LCTT - Dòng tiền
DBC,Thực phẩm và đồ uống,LC tiền từ HĐTC,Q3-2024,Tỷ VND,1045.37,LCTT - Dòng tiền
BAF,Thực phẩm và đồ uống,LC tiền từ HĐTC,Q3-2024,Tỷ VND,-206.05,LCTT - Dòng tiền
VLC,Thực phẩm và đồ uống,LC tiền từ HĐTC,Q3-2024,Tỷ VND,74.18,LCTT - Dòng tiền
HAG,Thực phẩm và đồ uống,LC tiền từ HĐTC,Q2-2024,Tỷ VND,514.54,LCTT - Dòng tiền
DBC,Thực phẩm và đồ uống,LC tiền từ HĐTC,Q2-2024,Tỷ VND,413.11,LCTT - Dòng tiền
BAF,Thực phẩm và đồ uống,LC tiền từ HĐTC,Q2-2024,Tỷ VND,741.85,LCTT - Dòng tiền
VLC,Thực phẩm và đồ uống,LC tiền từ HĐTC,Q2-2024,Tỷ VND,22.26,LCTT - Dòng tiền
