date,ticker,open,high,low,close,volume,SMA_20,SMA_60,RSI_14,pct_change,diff,week_open,month_open,quarter_open,year_open,MFIBO_0382,MFIBO_0500,MFIBO_0618,QFIBO_0382,QFIBO_0500,QFIBO_0618,YFIBO_0382,YFIBO_0500,YFIBO_0618,month_prev_high,month_prev_low,quarter_prev_high,quarter_prev_low
2025-08-18,BAF,35.099998474121094,35.849998474121094,34.95000076293945,35.599998474121094,4815600.0,34.882499885559085,34.92499980926514,58.687318198756316,0.007072136090275016,0.25,34.95000076293945,34.45000076293945,35.20000076293945,28.100000381469727,35.11579981994629,34.75,34.38420018005371,32.98339952850342,31.649999618530273,30.316599708557128,29.523029830932618,27.12071990966797,24.718409988403323,35.75,33.29999923706055,37.29999923706055,26.0
2025-08-15,BAF,35.70000076293945,36.04999923706055,34.849998474121094,35.349998474121094,7100600.0,34.804999923706056,34.92249984741211,55.981946542517726,-0.01256985398127064,-0.4500007629394531,34.95000076293945,34.45000076293945,35.20000076293945,28.100000381469727,35.11579981994629,34.75,34.38420018005371,32.98339952850342,31.649999618530273,30.316599708557128,29.523029830932618,27.12071990966797,24.718409988403323,35.75,33.29999923706055,37.29999923706055,26.0
2025-08-14,BAF,36.099998474121094,36.20000076293945,35.349998474121094,35.79999923706055,7757600.0,34.747500038146974,34.919166564941406,62.86250677743896,-0.0027855789573232315,-0.10000228881835938,34.95000076293945,34.45000076293945,35.20000076293945,28.100000381469727,35.11579981994629,34.75,34.38420018005371,32.98339952850342,31.649999618530273,30.316599708557128,29.523029830932618,27.12071990966797,24.718409988403323,35.75,33.29999923706055,37.29999923706055,26.0
2025-08-13,BAF,35.75,36.29999923706055,35.04999923706055,35.900001525878906,7731400.0,34.65750007629394,34.91083323160807,64.49832966504026,0.0,0.0,34.95000076293945,34.45000076293945,35.20000076293945,28.100000381469727,35.11579981994629,34.75,34.38420018005371,32.98339952850342,31.649999618530273,30.316599708557128,29.523029830932618,27.12071990966797,24.718409988403323,35.75,33.29999923706055,37.29999923706055,26.0
2025-08-12,BAF,35.5,36.20000076293945,35.45000076293945,35.900001525878906,8258200.0,34.54249992370605,34.90499986012777,64.49832966504027,0.007012622420745851,0.25,34.95000076293945,34.45000076293945,35.20000076293945,28.100000381469727,35.05400076293945,34.70000076293945,34.346000762939454,32.98339952850342,31.649999618530273,30.316599708557128,29.523029830932618,27.12071990966797,24.718409988403323,35.75,33.29999923706055,37.29999923706055,26.0
2025-08-11,BAF,34.95000076293945,35.79999923706055,34.79999923706055,35.650001525878906,8063900.0,34.43249988555908,34.9041664759318,62.388610413927225,0.017118467956596772,0.6000022888183594,34.95000076293945,34.45000076293945,35.20000076293945,28.100000381469727,34.93040029144287,34.60000038146973,34.26960047149658,32.98339952850342,31.649999618530273,30.316599708557128,29.523029830932618,27.12071990966797,24.718409988403323,35.75,33.29999923706055,37.29999923706055,26.0
2025-08-08,BAF,34.650001525878906,35.20000076293945,34.54999923706055,35.04999923706055,6995000.0,34.349999809265135,34.88499978383382,56.64715956522391,0.00573890306158753,0.20000076293945312,33.95000076293945,34.45000076293945,35.20000076293945,28.100000381469727,34.93040029144287,34.60000038146973,34.26960047149658,32.98339952850342,31.649999618530273,30.316599708557128,29.523029830932618,27.12071990966797,24.718409988403323,35.75,33.29999923706055,37.29999923706055,26.0
2025-08-07,BAF,35.349998474121094,35.45000076293945,34.400001525878906,34.849998474121094,4387100.0,34.29999980926514,34.87666645050049,54.49717836592501,-0.004285757882254493,-0.15000152587890625,33.95000076293945,34.45000076293945,35.20000076293945,28.100000381469727,34.93040029144287,34.60000038146973,34.26960047149658,32.98339952850342,31.649999618530273,30.316599708557128,29.523029830932618,27.12071990966797,24.718409988403323,35.75,33.29999923706055,37.29999923706055,26.0
2025-08-06,BAF,34.75,35.04999923706055,34.5,35.0,3609300.0,34.24499988555908,34.87666645050049,56.446732287960394,0.0,0.0,33.95000076293945,34.45000076293945,35.20000076293945,28.100000381469727,34.93040029144287,34.60000038146973,34.26960047149658,32.98339952850342,31.649999618530273,30.316599708557128,29.523029830932618,27.12071990966797,24.718409988403323,35.75,33.29999923706055,37.29999923706055,26.0
2025-08-05,BAF,33.5,36.0,33.20000076293945,35.0,16173100.0,34.17749996185303,34.875833129882814,56.4467322879604,0.0385756441433136,1.2999992370605469,33.95000076293945,34.45000076293945,35.20000076293945,28.100000381469727,34.93040029144287,34.60000038146973,34.26960047149658,32.98339952850342,31.649999618530273,30.316599708557128,29.523029830932618,27.12071990966797,24.718409988403323,35.75,33.29999923706055,37.29999923706055,26.0
2025-08-04,BAF,33.95000076293945,33.95000076293945,33.54999923706055,33.70000076293945,2944600.0,34.11499996185303,34.875833129882814,40.55583005744905,-0.016058371884979494,-0.5499992370605469,33.95000076293945,34.45000076293945,35.20000076293945,28.100000381469727,34.81409970855713,34.52499961853027,34.23589952850342,32.98339952850342,31.649999618530273,30.316599708557128,29.523029830932618,27.12071990966797,24.718409988403323,35.75,33.29999923706055,37.29999923706055,26.0
