ticker,industry,name,period,unit,value
TMS,Hàng & Dịch vụ Công nghiệp,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,632570000000.0
DHT,Bán lẻ,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,192360000000.0
SGP,Hàng & Dịch vụ Công nghiệp,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,586400000000.0
VGT,Hàng cá nhân & Gia dụng,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,2605640000000.0
HDC,Bất động sản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,927550000000.0
TDM,"Điện, nước & xăng dầu khí đốt",3. Các khoản phải thu ngắn hạn,Q4-2024,VND,156450000000.0
HT1,Xây dựng và Vật liệu,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,342020000000.0
NT2,"Điện, nước & xăng dầu khí đốt",3. Các khoản phải thu ngắn hạn,Q4-2024,VND,2988660000000.0
MPC,Thực phẩm và đồ uống,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,1516370000000.0
GEG,"Điện, nước & xăng dầu khí đốt",3. Các khoản phải thu ngắn hạn,Q4-2024,VND,823300000000.0
SCS,Du lịch và Giải trí,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,111450000000.0
BIC,Bảo hiểm,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,468600000000.0
TVN,Tài nguyên Cơ bản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,3006480000000.0
HND,"Điện, nước & xăng dầu khí đốt",3. Các khoản phải thu ngắn hạn,Q4-2024,VND,2553520000000.0
QTP,"Điện, nước & xăng dầu khí đốt",3. Các khoản phải thu ngắn hạn,Q4-2024,VND,2961560000000.0
TOS,Dầu khí,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,1672030000000.0
ACG,Tài nguyên Cơ bản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,931790000000.0
VDS,Dịch vụ tài chính,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,65400000000.00001
IJC,Bất động sản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,636190000000.0
SCG,Xây dựng và Vật liệu,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,6162440000000.0
TID,Bất động sản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,3589890000000.0
DVN,Y tế,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,1645690000000.0
SAS,Bán lẻ,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,403950000000.0
DBD,Y tế,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,520220000000.0
DDV,Hóa chất,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,170380000000.0
DPG,Xây dựng và Vật liệu,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,1097060000000.0
TLG,Hàng cá nhân & Gia dụng,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,649050000000.0
IPA,Hàng & Dịch vụ Công nghiệp,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,1111910000000.0
CRE,Bất động sản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,3745920000000.0
VNR,Bảo hiểm,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,765760000000.0
MSH,Hàng cá nhân & Gia dụng,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,991660000000.0
SCR,Bất động sản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,3187060000000.0
ORS,Dịch vụ tài chính,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,359570000000.0
AGR,Dịch vụ tài chính,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,620560000000.0
NTC,Bất động sản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,88800000000.0
QCG,Bất động sản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,634710000000.0
CSV,Hóa chất,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,296330000000.0
MIG,Bảo hiểm,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,682870000000.0
VC3,Bất động sản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,522030000000.0
PET,Bán lẻ,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,2387130000000.0
DSC,Dịch vụ tài chính,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,66300000000.0
DPR,Hóa chất,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,87510000000.0
PTB,Tài nguyên Cơ bản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,1221410000000.0
TCM,Hàng cá nhân & Gia dụng,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,555650000000.0
PPC,"Điện, nước & xăng dầu khí đốt",3. Các khoản phải thu ngắn hạn,Q4-2024,VND,1837990000000.0
C4G,Xây dựng và Vật liệu,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,4210840000000.0
SAM,Công nghệ Thông tin,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,1075589999999.9999
TVS,Dịch vụ tài chính,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,291730000000.0
VLC,Thực phẩm và đồ uống,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,360530000000.0
AGG,Bất động sản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,4717490000000.0
AAA,Hóa chất,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,1801010000000.0
PRT,Bất động sản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,442160000000.0
KHG,Bất động sản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,1456620000000.0
MCM,Thực phẩm và đồ uống,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,287020000000.0
AAS,Dịch vụ tài chính,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,2321980000000.0
ASM,Thực phẩm và đồ uống,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,5031730000000.0
TDP,Hàng & Dịch vụ Công nghiệp,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,718320000000.0
PXL,Bất động sản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,72290000000.0
DHC,Tài nguyên Cơ bản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,745220000000.0
BVS,Dịch vụ tài chính,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,57970000000.0
YEG,Truyền thông,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,1101930000000.0
AST,Bán lẻ,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,62720000000.0
DVP,Hàng & Dịch vụ Công nghiệp,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,102360000000.0
BMI,Bảo hiểm,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,943600000000.0
NCT,Hàng & Dịch vụ Công nghiệp,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,74780000000.0
FCN,Xây dựng và Vật liệu,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,4076940000000.0
HBC,Xây dựng và Vật liệu,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,11012400000000.0
VPD,"Điện, nước & xăng dầu khí đốt",3. Các khoản phải thu ngắn hạn,Q4-2024,VND,94170000000.0
SGT,Công nghệ Thông tin,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,2322780000000.0
TV2,Hàng & Dịch vụ Công nghiệp,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,839480000000.0
DRC,Ô tô và phụ tùng,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,696910000000.0
NTL,Bất động sản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,104870000000.0
TNG,Hàng cá nhân & Gia dụng,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,740190000000.0
APG,Dịch vụ tài chính,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,583180000000.0
NBB,Bất động sản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,1344670000000.0
BFC,Hóa chất,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,463780000000.0
VFS,Dịch vụ tài chính,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,35880000000.0
GDA,Tài nguyên Cơ bản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,1242370000000.0
FMC,Thực phẩm và đồ uống,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,370480000000.0
SHI,Tài nguyên Cơ bản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,5286360000000.0
CKG,Bất động sản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,975560000000.0
VFG,Hóa chất,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,368790000000.0
IDI,Thực phẩm và đồ uống,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,2717220000000.0
STK,Hàng cá nhân & Gia dụng,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,105310000000.0
ELC,Công nghệ Thông tin,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,661840000000.0
VOS,Hàng & Dịch vụ Công nghiệp,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,617820000000.0
HTM,Bán lẻ,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,928720000000.0
LIX,Hàng cá nhân & Gia dụng,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,212000000000.0
HQC,Bất động sản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,5236580000000.0
PLC,Hóa chất,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,1206870000000.0
PAT,Hóa chất,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,101860000000.0
SWC,Hàng & Dịch vụ Công nghiệp,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,193690000000.0
KSB,Tài nguyên Cơ bản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,1945370000000.0
LCG,Xây dựng và Vật liệu,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,2120330000000.0
LAS,Hóa chất,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,95250000000.0
TNH,Y tế,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,220550000000.0
VLB,Xây dựng và Vật liệu,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,21290000000.0
PGI,Bảo hiểm,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,644470000000.0
EVG,Xây dựng và Vật liệu,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,2021360000000.0
SGR,Bất động sản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,986420000000.0
PGS,"Điện, nước & xăng dầu khí đốt",3. Các khoản phải thu ngắn hạn,Q4-2024,VND,613910000000.0
DMC,Y tế,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,622320000000.0
ITA,Bất động sản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,2048659999999.9998
PAC,Hàng & Dịch vụ Công nghiệp,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,191740000000.0
PPH,Hàng cá nhân & Gia dụng,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,489720000000.0
ABI,Bảo hiểm,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,246300000000.0
VGG,Hàng cá nhân & Gia dụng,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,1582610000000.0
PRE,Bảo hiểm,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,668020000000.0
CTF,Ô tô và phụ tùng,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,2076659999999.9998
VGS,Tài nguyên Cơ bản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,643910000000.0
TTA,"Điện, nước & xăng dầu khí đốt",3. Các khoản phải thu ngắn hạn,Q4-2024,VND,244620000000.0
TRC,Hóa chất,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,196210000000.0
TIG,Bất động sản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,1027260000000.0
TDC,Bất động sản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,1390140000000.0
FIT,Y tế,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,3861940000000.0
SBA,"Điện, nước & xăng dầu khí đốt",3. Các khoản phải thu ngắn hạn,Q4-2024,VND,72370000000.0
MTA,Tài nguyên Cơ bản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,144810000000.0
LSG,Bất động sản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,370140000000.0
APH,Hàng & Dịch vụ Công nghiệp,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,1805440000000.0
HTG,Hàng cá nhân & Gia dụng,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,531299999999.99994
ITC,Bất động sản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,373860000000.0
CTI,Xây dựng và Vật liệu,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,91240000000.0
HPX,Bất động sản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,3555030000000.0
VOC,Thực phẩm và đồ uống,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,1435610000000.0
LBM,Xây dựng và Vật liệu,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,106040000000.0
THG,Xây dựng và Vật liệu,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,319790000000.0
DCL,Y tế,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,773560000000.0
HAX,Ô tô và phụ tùng,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,340320000000.0
NAF,Thực phẩm và đồ uống,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,571730000000.0
MVC,Xây dựng và Vật liệu,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,186140000000.0
PVP,Hàng & Dịch vụ Công nghiệp,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,300150000000.0
LHC,Xây dựng và Vật liệu,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,183690000000.0
DTD,Bất động sản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,137300000000.00002
CLX,Thực phẩm và đồ uống,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,30110000000.0
VTZ,Hóa chất,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,583760000000.0
ACC,Xây dựng và Vật liệu,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,604300000000.0
GHC,"Điện, nước & xăng dầu khí đốt",3. Các khoản phải thu ngắn hạn,Q4-2024,VND,294740000000.0
NHH,Hóa chất,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,378620000000.0
OGC,Dịch vụ tài chính,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,197130000000.0
L18,Xây dựng và Vật liệu,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,1437180000000.0
NCG,Thực phẩm và đồ uống,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,1223790000000.0
CSM,Ô tô và phụ tùng,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,775740000000.0
IDJ,Bất động sản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,1214690000000.0
TTF,Tài nguyên Cơ bản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,867430000000.0
SZL,Bất động sản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,78860000000.0
LDG,Bất động sản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,2297750000000.0
DC4,Xây dựng và Vật liệu,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,1481450000000.0
VNB,Truyền thông,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,223540000000.0
OCH,Thực phẩm và đồ uống,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,185580000000.0
NHA,Xây dựng và Vật liệu,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,57370000000.0
TIP,Bất động sản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,423840000000.0
VC7,Xây dựng và Vật liệu,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,368260000000.0
EVS,Dịch vụ tài chính,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,1233360000000.0
FOC,Truyền thông,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,108290000000.0
D2D,Bất động sản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,63670000000.0
G36,Xây dựng và Vật liệu,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,768220000000.0
HTN,Bất động sản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,6416890000000.0
BCC,Xây dựng và Vật liệu,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,61120000000.0
L14,Xây dựng và Vật liệu,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,83730000000.0
ABW,Dịch vụ tài chính,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,29940000000.0
ILB,Hàng & Dịch vụ Công nghiệp,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,111680000000.0
TCI,Dịch vụ tài chính,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,17020000000.0
GMA,Ô tô và phụ tùng,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,571010000000.0
TCL,Hàng & Dịch vụ Công nghiệp,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,444460000000.0
TVC,Dịch vụ tài chính,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,435160000000.0
APS,Dịch vụ tài chính,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,9580000000.0
IVS,Dịch vụ tài chính,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,15120000000.0
BMS,Dịch vụ tài chính,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,13290000000.0
SJD,"Điện, nước & xăng dầu khí đốt",3. Các khoản phải thu ngắn hạn,Q4-2024,VND,781040000000.0
DLG,Tài nguyên Cơ bản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,1304130000000.0
HLD,Bất động sản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,53290000000.0
CVT,Xây dựng và Vật liệu,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,1493050000000.0
PVC,Dầu khí,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,843660000000.0
TIS,Tài nguyên Cơ bản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,662800000000.0
CNG,"Điện, nước & xăng dầu khí đốt",3. Các khoản phải thu ngắn hạn,Q4-2024,VND,639430000000.0
VTO,Hàng & Dịch vụ Công nghiệp,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,101910000000.0
VTR,Du lịch và Giải trí,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,2048310000000.0
TVB,Dịch vụ tài chính,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,2060000000.0
SBS,Dịch vụ tài chính,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,4390000000.0
SGI,Hàng cá nhân & Gia dụng,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,1714380000000.0
NNC,Xây dựng và Vật liệu,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,21510000000.0
SJE,Xây dựng và Vật liệu,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,875780000000.0
DRI,Hóa chất,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,6480000000.0
VIT,Xây dựng và Vật liệu,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,64569999999.99999
SMC,Tài nguyên Cơ bản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,1546620000000.0
VIP,Hàng & Dịch vụ Công nghiệp,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,74390000000.0
S99,Xây dựng và Vật liệu,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,749210000000.0
PDV,Hàng & Dịch vụ Công nghiệp,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,119380000000.0
LSS,Thực phẩm và đồ uống,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,262240000000.0
NDN,Bất động sản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,129539999999.99998
API,Bất động sản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,432910000000.0
VPG,Tài nguyên Cơ bản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,2796240000000.0
CDC,Xây dựng và Vật liệu,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,865340000000.0
PGC,"Điện, nước & xăng dầu khí đốt",3. Các khoản phải thu ngắn hạn,Q4-2024,VND,511250000000.0
SHN,Tài nguyên Cơ bản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,3851120000000.0
GSP,Hàng & Dịch vụ Công nghiệp,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,192680000000.0
HHP,Tài nguyên Cơ bản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,536870000000.0
CRC,Xây dựng và Vật liệu,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,389890000000.0
NVT,Bất động sản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,70650000000.0
CMX,Thực phẩm và đồ uống,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,769850000000.0
PBC,Y tế,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,206670000000.0
DL1,Hàng & Dịch vụ Công nghiệp,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,659460000000.0
PSD,Bán lẻ,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,723050000000.0
SKG,Du lịch và Giải trí,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,280320000000.0
DHA,Xây dựng và Vật liệu,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,37440000000.0
BKC,Tài nguyên Cơ bản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,39490000000.0
VNG,Du lịch và Giải trí,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,912650000000.0
KHP,"Điện, nước & xăng dầu khí đốt",3. Các khoản phải thu ngắn hạn,Q4-2024,VND,458640000000.0
HAP,Tài nguyên Cơ bản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,245930000000.0
TEG,Bất động sản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,753730000000.0
POS,Dầu khí,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,695090000000.0
PVX,Xây dựng và Vật liệu,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,1957520000000.0
BTS,Xây dựng và Vật liệu,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,86230000000.0
TLH,Tài nguyên Cơ bản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,594140000000.0
DXP,Hàng & Dịch vụ Công nghiệp,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,92160000000.0
ADS,Hàng cá nhân & Gia dụng,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,783540000000.0
BTP,"Điện, nước & xăng dầu khí đốt",3. Các khoản phải thu ngắn hạn,Q4-2024,VND,64500000000.0
TV1,Hàng & Dịch vụ Công nghiệp,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,332410000000.0
JVC,Y tế,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,387300000000.0
VC2,Xây dựng và Vật liệu,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,1387030000000.0
CST,Tài nguyên Cơ bản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,911850000000.0
TTN,Viễn thông,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,104750000000.0
VNS,Du lịch và Giải trí,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,96680000000.0
TSC,Hóa chất,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,1369150000000.0
VRC,Bất động sản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,37630000000.0
PVB,Dầu khí,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,78390000000.0
FIR,Bất động sản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,478750000000.0
TCW,Hàng & Dịch vụ Công nghiệp,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,186420000000.0
VNA,Hàng & Dịch vụ Công nghiệp,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,19060000000.0
TLD,Bất động sản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,224570000000.0
PSP,Hàng & Dịch vụ Công nghiệp,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,34680000000.0
PVM,Hàng & Dịch vụ Công nghiệp,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,744280000000.0
ACL,Thực phẩm và đồ uống,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,277580000000.0
HVH,Xây dựng và Vật liệu,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,125560000000.0
HTI,Xây dựng và Vật liệu,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,26010000000.0
VPH,Bất động sản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,907210000000.0
TDH,Bất động sản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,105990000000.0
NAG,Hàng & Dịch vụ Công nghiệp,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,486440000000.0
NRC,Bất động sản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,387070000000.0
MBG,Xây dựng và Vật liệu,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,439480000000.0
SCL,Xây dựng và Vật liệu,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,92420000000.0
MHC,Hàng & Dịch vụ Công nghiệp,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,340280000000.0
BCA,Tài nguyên Cơ bản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,574850000000.0
TYA,Hàng & Dịch vụ Công nghiệp,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,285880000000.0
HUB,Xây dựng và Vật liệu,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,127570000000.0
SFG,Hóa chất,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,279980000000.0
PSI,Dịch vụ tài chính,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,87770000000.0
MST,Xây dựng và Vật liệu,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,857920000000.0
GDT,Hàng cá nhân & Gia dụng,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,92570000000.0
RIC,Du lịch và Giải trí,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,11890000000.0
VRG,Bất động sản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,103540000000.0
VEC,Công nghệ Thông tin,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,187800000000.0
VUA,Dịch vụ tài chính,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,40000000.0
VNE,Xây dựng và Vật liệu,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,1004870000000.0
TVD,Tài nguyên Cơ bản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,1165240000000.0
CSI,Dịch vụ tài chính,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,100000000.0
HAR,Bất động sản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,312670000000.0
AMS,Hàng & Dịch vụ Công nghiệp,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,911110000000.0
XMC,Xây dựng và Vật liệu,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,993310000000.0
EVE,Hàng cá nhân & Gia dụng,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,154560000000.0
TMT,Ô tô và phụ tùng,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,279430000000.0
HSL,Thực phẩm và đồ uống,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,106920000000.0
PCH,Hóa chất,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,1640000000.0
AAV,Bất động sản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,410230000000.0
CCL,Bất động sản,3. Các khoản phải thu ngắn hạn,Q4-2024,VND,662280000000.0
