date,ticker,open,high,low,close,volume,SMA_20,SMA_60,month_open,year_open,MFIBO_0382,MFIBO_0618,YFIBO_0382,YFIBO_0618,month_prev_high,month_prev_low,year_prev_high,year_prev_low,MPIVOT_P,YPIVOT_P
2025-08-28,BSI,52.099998474121094,52.400001525878906,51.599998474121094,51.900001525878906,128300.0,50.485000419616696,45.54416675567627,45.70000076293945,44.1363639831543,51.500399528503415,47.299599708557125,49.850854736328124,44.63096441650391,50.400001525878906,40.5,55.619834899902344,36.181819915771484,45.53333409627279,45.32782491048177
2025-08-27,BSI,52.900001525878906,53.900001525878906,52.099998474121094,52.099998474121094,1686400.0,50.17500038146973,45.386742464701335,45.70000076293945,44.1363639831543,51.500399528503415,47.299599708557125,49.850854736328124,44.63096441650391,50.400001525878906,40.5,55.619834899902344,36.181819915771484,45.53333409627279,45.32782491048177
2025-08-26,BSI,49.349998474121094,53.099998474121094,49.349998474121094,52.900001525878906,1688700.0,49.85750045776367,45.237348556518555,45.70000076293945,44.1363639831543,51.500399528503415,47.299599708557125,49.850854736328124,44.63096441650391,50.400001525878906,40.5,55.619834899902344,36.181819915771484,45.53333409627279,45.32782491048177
2025-08-25,BSI,52.20000076293945,53.5,49.29999923706055,49.70000076293945,1703100.0,49.5100004196167,45.0928030649821,45.70000076293945,44.1363639831543,51.500399528503415,47.299599708557125,49.850854736328124,44.63096441650391,50.400001525878906,40.5,55.619834899902344,36.181819915771484,45.53333409627279,45.32782491048177
2025-08-22,BSI,54.900001525878906,56.0,51.900001525878906,51.900001525878906,3402300.0,49.49500045776367,44.98643938700358,45.70000076293945,44.1363639831543,51.500399528503415,47.299599708557125,49.850854736328124,44.63096441650391,50.400001525878906,40.5,55.619834899902344,36.181819915771484,45.53333409627279,45.32782491048177
2025-08-21,BSI,58.0,58.29999923706055,55.79999923706055,55.79999923706055,1730500.0,49.235000419616696,44.82901509602865,45.70000076293945,44.1363639831543,51.500399528503415,47.299599708557125,49.850854736328124,44.63096441650391,50.400001525878906,40.5,55.619834899902344,36.181819915771484,45.53333409627279,45.32782491048177
2025-08-20,BSI,55.0,57.0,53.0,57.0,3437900.0,48.7225004196167,44.60204544067383,45.70000076293945,44.1363639831543,50.697,46.803,49.047455207824704,44.13436470794678,50.400001525878906,40.5,55.619834899902344,36.181819915771484,45.53333409627279,45.32782491048177
2025-08-19,BSI,50.400001525878906,53.900001525878906,50.099998474121094,53.900001525878906,5017200.0,48.172500419616696,44.36568177541097,45.70000076293945,44.1363639831543,48.781200942993166,45.61880058288574,48.19451317596435,43.607141639709475,50.400001525878906,40.5,55.619834899902344,36.181819915771484,45.53333409627279,45.32782491048177
2025-08-18,BSI,51.0,51.099998474121094,49.79999923706055,50.400001525878906,1208800.0,47.7600004196167,44.17416661580403,45.70000076293945,44.1363639831543,48.10139952850342,45.198599708557126,48.19451317596435,43.607141639709475,50.400001525878906,40.5,55.619834899902344,36.181819915771484,45.53333409627279,45.32782491048177
2025-08-15,BSI,50.70000076293945,51.5,48.29999923706055,51.5,3500100.0,47.44500026702881,44.03795445760091,45.70000076293945,44.1363639831543,48.10139952850342,45.198599708557126,48.19451317596435,43.607141639709475,50.400001525878906,40.5,55.619834899902344,36.181819915771484,45.53333409627279,45.32782491048177
2025-08-14,BSI,50.900001525878906,52.79999923706055,50.400001525878906,50.5,2998400.0,47.150000190734865,43.862196858723955,45.70000076293945,44.1363639831543,48.10139952850342,45.198599708557126,48.19451317596435,43.607141639709475,50.400001525878906,40.5,55.619834899902344,36.181819915771484,45.53333409627279,45.32782491048177
2025-08-13,BSI,50.20000076293945,51.400001525878906,48.20000076293945,50.29999923706055,3823700.0,46.885000228881836,43.706893857320146,45.70000076293945,44.1363639831543,47.42160047149658,44.77840029144287,48.19451317596435,43.607141639709475,50.400001525878906,40.5,55.619834899902344,36.181819915771484,45.53333409627279,45.32782491048177
2025-08-12,BSI,50.0,51.70000076293945,49.04999923706055,50.0,3474500.0,46.64250030517578,43.558712069193525,45.70000076293945,44.1363639831543,47.42160047149658,44.77840029144287,48.19451317596435,43.607141639709475,50.400001525878906,40.5,55.619834899902344,36.181819915771484,45.53333409627279,45.32782491048177
2025-08-11,BSI,48.0,50.0,47.45000076293945,49.400001525878906,4144600.0,46.39750022888184,43.42234840393066,45.70000076293945,44.1363639831543,46.61820094299316,44.281800582885744,48.19451317596435,43.607141639709475,50.400001525878906,40.5,55.619834899902344,36.181819915771484,45.53333409627279,45.32782491048177
2025-08-08,BSI,48.150001525878906,48.95000076293945,46.900001525878906,48.0,3708000.0,46.23750019073486,43.28537871042887,45.70000076293945,44.1363639831543,46.61820094299316,44.281800582885744,48.19451317596435,43.607141639709475,50.400001525878906,40.5,55.619834899902344,36.181819915771484,45.53333409627279,45.32782491048177
2025-08-07,BSI,47.5,48.70000076293945,47.0,48.099998474121094,2604800.0,46.05000019073486,43.19295444488525,45.70000076293945,44.1363639831543,46.61820094299316,44.281800582885744,48.19451317596435,43.607141639709475,50.400001525878906,40.5,55.619834899902344,36.181819915771484,45.53333409627279,45.32782491048177
2025-08-06,BSI,46.5,46.95000076293945,46.150001525878906,46.75,1737200.0,45.837500190734865,43.11022720336914,45.70000076293945,44.1363639831543,46.61820094299316,44.281800582885744,48.19451317596435,43.607141639709475,50.400001525878906,40.5,55.619834899902344,36.181819915771484,45.53333409627279,45.32782491048177
2025-08-05,BSI,47.650001525878906,48.599998474121094,45.0,46.400001525878906,3956300.0,45.71500015258789,43.048484802246094,45.70000076293945,44.1363639831543,46.61820094299316,44.281800582885744,48.19451317596435,43.607141639709475,50.400001525878906,40.5,55.619834899902344,36.181819915771484,45.53333409627279,45.32782491048177
2025-08-04,BSI,45.900001525878906,47.04999923706055,45.900001525878906,46.95000076293945,1571700.0,45.56500015258789,42.98196964263916,45.70000076293945,44.1363639831543,46.61820094299316,44.281800582885744,48.19451317596435,43.607141639709475,50.400001525878906,40.5,55.619834899902344,36.181819915771484,45.53333409627279,45.32782491048177
