date,ticker,open,high,low,close,volume,SMA_20,SMA_60,month_open,year_open,MFIBO_0382,MFIBO_0618,YFIBO_0382,YFIBO_0618,month_prev_high,month_prev_low,year_prev_high,year_prev_low,MPIVOT_P,YPIVOT_P
2025-08-28,VND,24.0,24.149999618530273,23.600000381469727,23.899999618530273,2720800.0,23.692500114440918,19.771080525716147,22.299999237060547,12.214678764343262,22.1575,20.0925,19.92507784461975,16.48088509941101,24.0,16.75,20.465364456176758,12.11773681640625,21.150000254313152,14.93259334564209
2025-08-27,VND,23.5,24.450000762939453,23.25,23.799999237060547,55857600.0,23.632500171661377,19.649031607309976,22.299999237060547,12.214678764343262,22.1575,20.0925,19.92507784461975,16.48088509941101,24.0,16.75,20.465364456176758,12.11773681640625,21.150000254313152,14.93259334564209
2025-08-26,VND,21.5,23.0,21.299999237060547,23.0,30063100.0,23.557500171661378,19.53188076019287,22.299999237060547,12.214678764343262,22.1575,20.0925,19.92507784461975,16.48088509941101,24.0,16.75,20.465364456176758,12.11773681640625,21.150000254313152,14.93259334564209
2025-08-25,VND,22.799999237060547,23.200000762939453,21.200000762939453,21.5,33770600.0,23.460000133514406,19.43048677444458,22.299999237060547,12.214678764343262,22.1575,20.0925,19.92507784461975,16.48088509941101,24.0,16.75,20.465364456176758,12.11773681640625,21.150000254313152,14.93259334564209
2025-08-22,VND,23.600000381469727,23.899999618530273,22.450000762939453,22.450000762939453,49191000.0,23.51500015258789,19.33632011413574,22.299999237060547,12.214678764343262,22.1575,20.0925,19.92507784461975,16.48088509941101,24.0,16.75,20.465364456176758,12.11773681640625,21.150000254313152,14.93259334564209
2025-08-21,VND,24.149999618530273,24.899999618530273,24.049999237060547,24.100000381469727,47660400.0,23.450000095367432,19.215818055470784,22.299999237060547,12.214678764343262,22.1575,20.0925,19.92507784461975,16.48088509941101,24.0,16.75,20.465364456176758,12.11773681640625,21.150000254313152,14.93259334564209
2025-08-20,VND,24.600000381469727,24.649999618530273,23.100000381469727,24.100000381469727,54224200.0,23.23500003814697,19.068623860677082,22.299999237060547,12.214678764343262,22.1575,20.0925,19.92507784461975,16.48088509941101,24.0,16.75,20.465364456176758,12.11773681640625,21.150000254313152,14.93259334564209
2025-08-19,VND,24.299999237060547,25.100000381469727,24.100000381469727,24.75,49933300.0,23.007499980926514,18.927892462412515,22.299999237060547,12.214678764343262,22.1575,20.0925,19.92507784461975,16.48088509941101,24.0,16.75,20.465364456176758,12.11773681640625,21.150000254313152,14.93259334564209
2025-08-18,VND,24.799999237060547,25.049999237060547,24.100000381469727,24.299999237060547,23541900.0,22.725,18.7771355787913,22.299999237060547,12.214678764343262,22.1575,20.0925,19.92507784461975,16.48088509941101,24.0,16.75,20.465364456176758,12.11773681640625,21.150000254313152,14.93259334564209
2025-08-15,VND,24.399999618530273,25.5,24.0,24.700000762939453,61248700.0,22.417500019073486,18.626608069737753,22.299999237060547,12.214678764343262,22.1575,20.0925,19.92507784461975,16.48088509941101,24.0,16.75,20.465364456176758,12.11773681640625,21.150000254313152,14.93259334564209
2025-08-14,VND,24.149999618530273,24.75,23.850000381469727,24.200000762939453,32891900.0,22.10999994277954,18.466182470321655,22.299999237060547,12.214678764343262,21.724899528503418,19.82509970855713,19.49247737312317,16.21348480796814,24.0,16.75,20.465364456176758,12.11773681640625,21.150000254313152,14.93259334564209
2025-08-13,VND,24.299999237060547,24.350000381469727,23.200000762939453,23.850000381469727,54744600.0,21.82499990463257,18.315705903371175,22.299999237060547,12.214678764343262,21.724899528503418,19.82509970855713,19.49247737312317,16.21348480796814,24.0,16.75,20.465364456176758,12.11773681640625,21.150000254313152,14.93259334564209
2025-08-12,VND,24.600000381469727,24.75,23.850000381469727,24.100000381469727,25870300.0,21.557499885559082,18.167023436228433,22.299999237060547,12.214678764343262,21.724899528503418,19.82509970855713,19.49247737312317,16.21348480796814,24.0,16.75,20.465364456176758,12.11773681640625,21.150000254313152,14.93259334564209
2025-08-11,VND,24.0,24.799999237060547,23.600000381469727,24.649999618530273,40915500.0,21.25749988555908,18.010135046641032,22.299999237060547,12.214678764343262,21.724899528503418,19.82509970855713,19.49247737312317,16.21348480796814,24.0,16.75,20.465364456176758,12.11773681640625,21.150000254313152,14.93259334564209
2025-08-08,VND,23.75,24.5,23.399999618530273,23.850000381469727,46262500.0,20.917499923706053,17.838425064086913,22.299999237060547,12.214678764343262,21.5395,19.7105,19.30707784461975,16.09888509941101,24.0,16.75,20.465364456176758,12.11773681640625,21.150000254313152,14.93259334564209
2025-08-07,VND,24.100000381469727,24.149999618530273,23.350000381469727,23.549999237060547,33226400.0,20.619999885559082,17.686511198679607,22.299999237060547,12.214678764343262,21.323199764251708,19.576799854278566,19.09077760887146,15.965184953689576,24.0,16.75,20.465364456176758,12.11773681640625,21.150000254313152,14.93259334564209
2025-08-06,VND,23.649999618530273,24.0,23.149999618530273,23.899999618530273,34878900.0,20.33249988555908,17.54282875061035,22.299999237060547,12.214678764343262,21.323199764251708,19.576799854278566,19.09077760887146,15.965184953689576,24.0,16.75,20.465364456176758,12.11773681640625,21.150000254313152,14.93259334564209
2025-08-05,VND,23.5,24.149999618530273,21.799999237060547,23.700000762939453,82026304.0,20.039999866485594,17.391697263717653,22.299999237060547,12.214678764343262,21.323199764251708,19.576799854278566,19.09077760887146,15.965184953689576,24.0,16.75,20.465364456176758,12.11773681640625,21.150000254313152,14.93259334564209
2025-08-04,VND,21.700000762939453,23.25,21.5,23.25,49148800.0,19.74499979019165,17.241475534439086,22.299999237060547,12.214678764343262,21.2305,19.5195,18.99807784461975,15.907885099411011,24.0,16.75,20.465364456176758,12.11773681640625,21.150000254313152,14.93259334564209
2025-08-01,VND,22.299999237060547,22.950000762939453,21.5,22.200000762939453,55573100.0,19.45499982833862,17.097138118743896,22.299999237060547,12.214678764343262,21.2305,19.5195,18.99807784461975,15.907885099411011,24.0,16.75,20.465364456176758,12.11773681640625,21.150000254313152,14.93259334564209
2025-07-31,VND,22.600000381469727,22.850000381469727,21.899999618530273,22.700000762939453,52788200.0,19.20499982833862,16.96787714958191,17.200000762939453,12.214678764343262,20.60896164703369,18.513974601745605,18.99807784461975,15.907885099411011,17.450000762939453,15.122936248779297,20.465364456176758,12.11773681640625,16.590979258219402,14.93259334564209
2025-07-30,VND,21.649999618530273,22.399999618530273,21.0,22.299999237060547,58843400.0,18.937499809265137,16.82947498957316,17.200000762939453,12.214678764343262,20.60896164703369,18.513974601745605,18.99807784461975,15.907885099411011,17.450000762939453,15.122936248779297,20.465364456176758,12.11773681640625,16.590979258219402,14.93259334564209
2025-07-29,VND,24.0,24.0,21.049999237060547,21.049999237060547,97514496.0,18.69749984741211,16.692892440160115,17.200000762939453,12.214678764343262,20.60896164703369,18.513974601745605,18.99807784461975,15.907885099411011,17.450000762939453,15.122936248779297,20.465364456176758,12.11773681640625,16.590979258219402,14.93259334564209
2025-07-28,VND,21.899999618530273,22.600000381469727,21.850000381469727,22.600000381469727,40160400.0,18.48499984741211,16.578758923212686,17.200000762939453,12.214678764343262,19.743761882781982,17.97917474746704,18.13287808036804,15.373085245132447,17.450000762939453,15.122936248779297,20.465364456176758,12.11773681640625,16.590979258219402,14.93259334564209
