date|ticker|open|high|low|close|volume|SMA_20|SMA_60|RSI_14|pct_change|diff|week_open|month_open|quarter_open|year_open|MFIBO_0382|MFIBO_0500|MFIBO_0618|QFIBO_0382|QFIBO_0500|QFIBO_0618|YFIBO_0382|YFIBO_0500|YFIBO_0618|month_prev_high|month_prev_low|quarter_prev_high|quarter_prev_low
2025-08-06|VGS|31.200000762939453|32.0|31.100000381469727|31.100000381469727|798900.0|30.46000032424927|26.053919792175293|61.15633127637016|0.0|0.0|30.5|31.100000381469727|24.5|28.038888931274414|29.958010997772217|28.86388874053955|27.769766483306885|27.392951614379882|25.506481170654297|23.62001072692871|30.99709034729004|28.42245101928711|25.84781169128418|33.5|24.2277774810791|26.768518447875977|17.512962341308594
2025-08-05|VGS|31.299999237060547|33.20000076293945|30.0|31.100000381469727|3439600.0|30.33000030517578|25.912160523732503|61.15633127637016|0.006472516679887352|0.20000076293945312|30.5|31.100000381469727|24.5|28.038888931274414|29.958010997772217|28.86388874053955|27.769766483306885|27.392951614379882|25.506481170654297|23.62001072692871|30.99709034729004|28.42245101928711|25.84781169128418|33.5|24.2277774810791|26.768518447875977|17.512962341308594
2025-08-04|VGS|30.5|31.0|29.799999237060547|30.899999618530273|889100.0|30.155000305175783|25.764351876576743|60.29059723473236|0.013114741591156553|0.39999961853027344|30.5|31.100000381469727|24.5|28.038888931274414|29.958010997772217|28.86388874053955|27.769766483306885|27.392951614379882|25.506481170654297|23.62001072692871|30.99709034729004|28.42245101928711|25.84781169128418|33.5|24.2277774810791|26.768518447875977|17.512962341308594
2025-08-01|VGS|31.100000381469727|31.600000381469727|30.399999618530273|30.5|1377300.0|29.865000343322755|25.61080249150594|58.576010672031096|-0.019292616530873885|-0.6000003814697266|32.20000076293945|31.100000381469727|24.5|28.038888931274414|29.958010997772217|28.86388874053955|27.769766483306885|27.392951614379882|25.506481170654297|23.62001072692871|30.99709034729004|28.42245101928711|25.84781169128418|33.5|24.2277774810791|26.768518447875977|17.512962341308594
2025-07-31|VGS|31.0|31.5|30.0|31.100000381469727|1301600.0|29.565000343322755|25.463919766743977|62.32427823174409|0.013029303211391063|0.39999961853027344|32.20000076293945|24.5|24.5|28.038888931274414|29.091436950683594|27.729629516601562|26.36782208251953|27.392951614379882|25.506481170654297|23.62001072692871|30.99709034729004|28.42245101928711|25.84781169128418|25.316667556762695|21.959259033203125|26.768518447875977|17.512962341308594
2025-07-30|VGS|29.5|31.5|26.700000762939453|30.700000762939453|2739100.0|29.235000324249267|25.31459878285726|60.7702842885941|0.03716217457072579|1.1000003814697266|32.20000076293945|24.5|24.5|28.038888931274414|29.091436950683594|27.729629516601562|26.36782208251953|27.392951614379882|25.506481170654297|23.62001072692871|30.99709034729004|28.42245101928711|25.84781169128418|25.316667556762695|21.959259033203125|26.768518447875977|17.512962341308594
2025-07-29|VGS|32.79999923706055|33.29999923706055|29.600000381469727|29.600000381469727|3052500.0|28.9703706741333|25.170432090759277|56.15193532009328|-0.09480123269547791|-3.1000003814697266|32.20000076293945|24.5|24.5|28.038888931274414|29.091436950683594|27.729629516601562|26.36782208251953|27.392951614379882|25.506481170654297|23.62001072692871|30.99709034729004|28.42245101928711|25.84781169128418|25.316667556762695|21.959259033203125|26.768518447875977|17.512962341308594
2025-07-28|VGS|32.20000076293945|33.5|31.600000381469727|32.70000076293945|2446200.0|28.715370655059814|25.038549359639486|81.15315710886175|0.03154574056569426|1.0|32.20000076293945|24.5|24.5|28.038888931274414|29.091436950683594|27.729629516601562|26.36782208251953|27.392951614379882|25.506481170654297|23.62001072692871|30.99709034729004|28.42245101928711|25.84781169128418|25.316667556762695|21.959259033203125|26.768518447875977|17.512962341308594
2025-07-25|VGS|31.899999618530273|32.400001525878906|31.0|31.700000762939453|1075800.0|28.296296501159667|24.86407403945923|78.25278499274737|-0.006269556676566368|-0.1999988555908203|30.5|24.5|24.5|28.038888931274414|28.53523600769043|27.27962875366211|26.02402149963379|26.836750671386717|25.056480407714844|23.27621014404297|30.99709034729004|28.42245101928711|25.84781169128418|25.316667556762695|21.959259033203125|26.768518447875977|17.512962341308594
2025-07-24|VGS|31.700000762939453|31.899999618530273|30.700000762939453|31.899999618530273|1993100.0|27.904537200927734|24.677530829111735|80.55502488181722|0.006309112011903872|0.1999988555908203|30.5|24.5|24.5|28.038888931274414|28.53523600769043|27.27962875366211|26.02402149963379|26.836750671386717|25.056480407714844|23.27621014404297|30.99709034729004|28.42245101928711|25.84781169128418|25.316667556762695|21.959259033203125|26.768518447875977|17.512962341308594
2025-07-23|VGS|31.899999618530273|32.599998474121094|31.0|31.700000762939453|2200100.0|27.50277795791626|24.481604894002277|80.00888601681633|0.016025640633763105|0.5|30.5|24.5|24.5|28.038888931274414|28.53523600769043|27.27962875366211|26.02402149963379|26.836750671386717|25.056480407714844|23.27621014404297|30.99709034729004|28.42245101928711|25.84781169128418|25.316667556762695|21.959259033203125|26.768518447875977|17.512962341308594
2025-07-22|VGS|31.600000381469727|32.0|30.700000762939453|31.200000762939453|1880800.0|27.124629783630372|24.28145055770874|78.61453471770419|-0.012658215623466695|-0.39999961853027344|30.5|24.5|24.5|28.038888931274414|28.164436950683594|26.979629516601562|25.79482208251953|26.465951614379883|24.756481170654297|23.04701072692871|30.99709034729004|28.42245101928711|25.84781169128418|25.316667556762695|21.959259033203125|26.768518447875977|17.512962341308594
