date|ticker|open|high|low|close|volume|SMA_20|SMA_60|RSI_14|pct_change|diff|week_open|month_open|quarter_open|year_open|MFIBO_0382|MFIBO_0500|MFIBO_0618|QFIBO_0382|QFIBO_0500|QFIBO_0618|YFIBO_0382|YFIBO_0500|YFIBO_0618|month_prev_high|month_prev_low|quarter_prev_high|quarter_prev_low
2025-07-08|HPG|23.649999618530273|24.799999237060547|23.549999237060547|24.700000762939453|77477104.0|22.719166660308836|21.812638823191325|82.42078527598109|0.046610184902091234|1.1000003814697266|23.700000762939453|22.75|22.75|22.25|23.39614952850342|22.962499618530273|22.52884970855713|22.10689952850342|21.274999618530273|20.443099708557128|22.20475039291382|21.354166984558105|20.50358357620239|23.149999618530273|21.125|23.149999618530273|17.75
2025-07-07|HPG|23.700000762939453|23.700000762939453|23.399999618530273|23.600000381469727|35999600.0|22.575833320617676|21.716944376627605|74.22320586026764|0.015053779848160254|0.35000038146972656|23.700000762939453|22.75|22.75|22.25|22.716350471496582|22.412500381469727|22.10865029144287|21.427100471496583|20.725000381469727|20.02290029144287|22.20475039291382|21.354166984558105|20.50358357620239|23.149999618530273|21.125|23.149999618530273|17.75
2025-07-04|HPG|23.149999618530273|23.25|23.100000381469727|23.25|19401100.0|22.49166660308838|21.619444370269775|70.10425576999673|0.006493489872433145|0.14999961853027344|22.899999618530273|22.75|22.75|22.25|22.685449764251707|22.387499809265137|22.089549854278566|21.39619976425171|20.699999809265137|20.003799854278565|22.20475039291382|21.354166984558105|20.50358357620239|23.149999618530273|21.125|23.149999618530273|17.75
2025-07-03|HPG|23.0|23.649999618530273|23.0|23.100000381469727|42514500.0|22.41458330154419|21.549999936421713|68.07405823025536|0.008733657915767745|0.20000076293945312|22.899999618530273|22.75|22.75|22.25|22.685449764251707|22.387499809265137|22.089549854278566|21.39619976425171|20.699999809265137|20.003799854278565|22.20475039291382|21.354166984558105|20.50358357620239|23.149999618530273|21.125|23.149999618530273|17.75
2025-07-02|HPG|22.649999618530273|22.899999618530273|22.549999237060547|22.899999618530273|18902100.0|22.332499980926514|21.50666659673055|65.14335881206343|0.011037527779712342|0.25|22.899999618530273|22.75|22.75|22.25|22.37644976425171|22.137499809265137|21.898549854278563|21.087199764251707|20.449999809265137|19.812799854278566|22.20475039291382|21.354166984558105|20.50358357620239|23.149999618530273|21.125|23.149999618530273|17.75
2025-07-01|HPG|22.75|22.899999618530273|22.600000381469727|22.649999618530273|19766000.0|22.26875|21.477083269755045|60.98649064060004|-0.002202693512275644|-0.05000114440917969|22.899999618530273|22.75|22.75|22.25|22.37644976425171|22.137499809265137|21.898549854278563|21.087199764251707|20.449999809265137|19.812799854278566|22.20475039291382|21.354166984558105|20.50358357620239|23.149999618530273|21.125|23.149999618530273|17.75
2025-06-30|HPG|22.899999618530273|22.950000762939453|22.700000762939453|22.700000762939453|19885300.0|22.219583320617676|21.47805550893148|62.36781768969345|-0.0065645346182101605|-0.14999961853027344|22.899999618530273|21.33333396911621|22.33333396911621|22.25|22.185449764251707|21.887499809265137|21.589549854278566|21.43225039291382|20.729166984558105|20.026083576202392|22.20475039291382|21.354166984558105|20.50358357620239|22.20833396911621|20.625|23.70833396911621|21.16666603088379
2025-06-27|HPG|22.950000762939453|22.950000762939453|22.75|22.850000381469727|16481800.0|22.149166584014893|21.474722162882486|66.56785308273015|0.0021930327229091606|0.05000114440917969|22.375|21.33333396911621|22.33333396911621|22.25|22.185449764251707|21.887499809265137|21.589549854278566|21.43225039291382|20.729166984558105|20.026083576202392|22.20475039291382|21.354166984558105|20.50358357620239|22.20833396911621|20.625|23.70833396911621|21.16666603088379
2025-06-26|HPG|23.049999237060547|23.149999618530273|22.75|22.799999237060547|38371000.0|22.079583263397218|21.465416590372723|65.85613133606697|0.005882347496322993|0.1333332061767578|22.375|21.33333396911621|22.33333396911621|22.25|22.185449764251707|21.887499809265137|21.589549854278566|21.43225039291382|20.729166984558105|20.026083576202392|22.20475039291382|21.354166984558105|20.50358357620239|22.20833396911621|20.625|23.70833396911621|21.16666603088379
2025-06-25|HPG|22.58333396911621|22.875|22.45833396911621|22.66666603088379|38638800.0|22.00416660308838|21.46249993642171|63.95614305984497|0.007407379150390581|0.16666603088378906|22.375|21.33333396911621|22.33333396911621|22.25|22.0155|21.75|21.4845|21.43225039291382|20.729166984558105|20.026083576202392|22.20475039291382|21.354166984558105|20.50358357620239|22.20833396911621|20.625|23.70833396911621|21.16666603088379
2025-06-24|HPG|22.54166603088379|22.66666603088379|22.45833396911621|22.5|27870000.0|21.9375|21.466666603088377|61.4673354699155|0.005586592178770999|0.125|22.375|21.33333396911621|22.33333396911621|22.25|21.88674960708618|21.645833015441895|21.40491642379761|21.43225039291382|20.729166984558105|20.026083576202392|22.20475039291382|21.354166984558105|20.50358357620239|22.20833396911621|20.625|23.70833396911621|21.16666603088379
2025-06-23|HPG|22.375|22.5|22.16666603088379|22.375|22192800.0|21.87708330154419|21.47430550257365|59.52076279811317|-0.005555555555555536|-0.125|22.375|21.33333396911621|22.33333396911621|22.25|21.88674960708618|21.645833015441895|21.40491642379761|21.43225039291382|20.729166984558105|20.026083576202392|22.20475039291382|21.354166984558105|20.50358357620239|22.20833396911621|20.625|23.70833396911621|21.16666603088379
2025-06-20|HPG|22.5|22.58333396911621|22.375|22.5|23416400.0|21.82291660308838|21.47916660308838|62.45024627274939|0.003717500586456479|0.08333396911621094|21.95833396911621|21.33333396911621|22.33333396911621|22.25|21.88674960708618|21.645833015441895|21.40491642379761|21.43225039291382|20.729166984558105|20.026083576202392|22.20475039291382|21.354166984558105|20.50358357620239|22.20833396911621|20.625|23.70833396911621|21.16666603088379
2025-06-19|HPG|22.625|22.66666603088379|22.33333396911621|22.41666603088379|23408200.0|21.76458330154419|21.48124993642171|61.27021078438985|-0.009208131231655758|-0.20833396911621094|21.95833396911621|21.33333396911621|22.33333396911621|22.25|21.88674960708618|21.645833015441895|21.40491642379761|21.43225039291382|20.729166984558105|20.026083576202392|22.20475039291382|21.354166984558105|20.50358357620239|22.20833396911621|20.625|23.70833396911621|21.16666603088379
2025-06-18|HPG|22.41666603088379|22.66666603088379|22.33333396911621|22.625|31468200.0|21.7125|21.484722169240317|66.09178425941687|0.011173184357541999|0.25|21.95833396911621|21.33333396911621|22.33333396911621|22.25|21.88674960708618|21.645833015441895|21.40491642379761|21.43225039291382|20.729166984558105|20.026083576202392|22.20475039291382|21.354166984558105|20.50358357620239|22.20833396911621|20.625|23.70833396911621|21.16666603088379
2025-06-17|HPG|22.41666603088379|22.58333396911621|22.29166603088379|22.375|26625600.0|21.65416669845581|21.484722169240317|62.83269937005868|0.0037383463847322496|0.08333396911621094|21.95833396911621|21.33333396911621|22.33333396911621|22.25|21.835250392913817|21.604166984558105|21.373083576202394|21.43225039291382|20.729166984558105|20.026083576202392|22.20475039291382|21.354166984558105|20.50358357620239|22.20833396911621|20.625|23.70833396911621|21.16666603088379
2025-06-16|HPG|21.95833396911621|22.5|21.95833396911621|22.29166603088379|29735100.0|21.60416669845581|21.49027773539225|61.693065063633|0.013257546858354008|0.29166603088378906|21.95833396911621|21.33333396911621|22.33333396911621|22.25|21.835250392913817|21.604166984558105|21.373083576202394|21.43225039291382|20.729166984558105|20.026083576202392|22.20475039291382|21.354166984558105|20.50358357620239|22.20833396911621|20.625|23.70833396911621|21.16666603088379
2025-06-13|HPG|22.16666603088379|22.29166603088379|21.91666603088379|22.0|38769800.0|21.55833339691162|21.50208330154419|57.453216683088925|-0.014925401177323772|-0.33333396911621094|21.75|21.33333396911621|22.33333396911621|22.25|21.835250392913817|21.604166984558105|21.373083576202394|21.43225039291382|20.729166984558105|20.026083576202392|22.20475039291382|21.354166984558105|20.50358357620239|22.20833396911621|20.625|23.70833396911621|21.16666603088379
2025-06-12|HPG|21.79166603088379|22.58333396911621|21.79166603088379|22.33333396911621|52217900.0|21.533333396911623|21.52222220102946|65.09968409448678|0.02681995260304415|0.5833339691162109|21.75|21.33333396911621|22.33333396911621|22.25|21.835250392913817|21.604166984558105|21.373083576202394|21.43225039291382|20.729166984558105|20.026083576202392|22.20475039291382|21.354166984558105|20.50358357620239|22.20833396911621|20.625|23.70833396911621|21.16666603088379
2025-06-11|HPG|21.91666603088379|21.95833396911621|21.66666603088379|21.75|16548100.0|21.50625|21.532638867696125|55.46886379294007|-0.0038168229018109567|-0.08333396911621094|21.75|21.33333396911621|22.33333396911621|22.25|21.7065|21.5|21.2935|21.43225039291382|20.729166984558105|20.026083576202392|22.20475039291382|21.354166984558105|20.50358357620239|22.20833396911621|20.625|23.70833396911621|21.16666603088379
2025-06-10|HPG|22.08333396911621|22.375|21.83333396911621|21.83333396911621|29410900.0|21.50833330154419|21.55486110051473|57.57651837968507|-0.0038022234609110805|-0.08333206176757812|21.75|21.33333396911621|22.33333396911621|22.25|21.7065|21.5|21.2935|21.43225039291382|20.729166984558105|20.026083576202392|22.20475039291382|21.354166984558105|20.50358357620239|22.20833396911621|20.625|23.70833396911621|21.16666603088379
2025-06-09|HPG|21.75|22.0|21.625|21.91666603088379|24987900.0|21.49166660308838|21.57708330154419|59.682238506522786|0.009596870126651114|0.20833206176757812|21.75|21.33333396911621|22.33333396911621|22.25|21.60350039291382|21.416666984558105|21.22983357620239|21.43225039291382|20.729166984558105|20.026083576202392|22.20475039291382|21.354166984558105|20.50358357620239|22.20833396911621|20.625|23.70833396911621|21.16666603088379
2025-06-06|HPG|21.70833396911621|22.08333396911621|21.58333396911621|21.70833396911621|42244000.0|21.454166603088378|21.602777767181397|55.941623237451644|0.011650485091704299|0.25|21.33333396911621|21.33333396911621|22.33333396911621|22.25|21.60350039291382|21.416666984558105|21.22983357620239|21.43225039291382|20.729166984558105|20.026083576202392|22.20475039291382|21.354166984558105|20.50358357620239|22.20833396911621|20.625|23.70833396911621|21.16666603088379
2025-06-05|HPG|21.66666603088379|21.70833396911621|21.41666603088379|21.45833396911621|18786300.0|21.437499904632567|21.629166634877524|50.86158490945209|-0.007707099694048036|-0.16666603088378906|21.33333396911621|21.33333396911621|22.33333396911621|22.25|21.60350039291382|21.416666984558105|21.22983357620239|21.43225039291382|20.729166984558105|20.026083576202392|22.20475039291382|21.354166984558105|20.50358357620239|22.20833396911621|20.625|23.70833396911621|21.16666603088379
2025-06-04|HPG|21.75|22.0|21.625|21.625|25685700.0|21.435416507720948|21.661111068725585|54.77099789296812|-0.0019230476356814075|-0.04166603088378906|21.33333396911621|21.33333396911621|22.33333396911621|22.25|21.60350039291382|21.416666984558105|21.22983357620239|21.43225039291382|20.729166984558105|20.026083576202392|22.20475039291382|21.354166984558105|20.50358357620239|22.20833396911621|20.625|23.70833396911621|21.16666603088379
2025-06-03|HPG|21.5|21.83333396911621|21.45833396911621|21.66666603088379|31038500.0|21.412499809265135|21.688888835906983|55.766040848496175|0.01761252498776078|0.375|21.33333396911621|21.33333396911621|22.33333396911621|22.25|21.60350039291382|21.416666984558105|21.22983357620239|21.43225039291382|20.729166984558105|20.026083576202392|22.20475039291382|21.354166984558105|20.50358357620239|22.20833396911621|20.625|23.70833396911621|21.16666603088379
2025-06-02|HPG|21.33333396911621|21.375|21.125|21.29166603088379|21933200.0|21.38958320617676|21.71041663487752|47.84780957017104|-0.007767049318567643|-0.16666793823242188|21.33333396911621|21.33333396911621|22.33333396911621|22.25|21.60350039291382|21.416666984558105|21.22983357620239|21.43225039291382|20.729166984558105|20.026083576202392|22.20475039291382|21.354166984558105|20.50358357620239|22.20833396911621|20.625|23.70833396911621|21.16666603088379
2025-05-30|HPG|21.375|22.20833396911621|21.375|21.45833396911621|64975400.0|21.395833206176757|21.74236110051473|51.66463073384679|0.007827848604738952|0.16666793823242188|21.375|21.375|22.33333396911621|22.25|20.89150039291382|20.291666984558105|19.69183357620239|21.43225039291382|20.729166984558105|20.026083576202392|22.20475039291382|21.354166984558105|20.50358357620239|22.83333396911621|17.75|23.70833396911621|21.16666603088379
2025-05-29|HPG|21.41666603088379|21.5|21.25|21.29166603088379|16434100.0|21.385416507720947|21.774305534362792|47.7979085457113|-0.001953184546435338|-0.041667938232421875|21.375|21.375|22.33333396911621|22.25|20.89150039291382|20.291666984558105|19.69183357620239|21.43225039291382|20.729166984558105|20.026083576202392|22.20475039291382|21.354166984558105|20.50358357620239|22.83333396911621|17.75|23.70833396911621|21.16666603088379
2025-05-28|HPG|21.45833396911621|21.58333396911621|21.29166603088379|21.33333396911621|15604800.0|21.38958320617676|21.808333333333334|48.70237684913439|0.001957006942151951|0.041667938232421875|21.375|21.375|22.33333396911621|22.25|20.89150039291382|20.291666984558105|19.69183357620239|21.43225039291382|20.729166984558105|20.026083576202392|22.20475039291382|21.354166984558105|20.50358357620239|22.83333396911621|17.75|23.70833396911621|21.16666603088379
2025-05-27|HPG|21.29166603088379|21.79166603088379|21.29166603088379|21.29166603088379|26892800.0|21.393749809265138|21.847916666666666|47.78489833522728|0.0|0.0|21.375|21.375|22.33333396911621|22.25|20.89150039291382|20.291666984558105|19.69183357620239|21.43225039291382|20.729166984558105|20.026083576202392|22.20475039291382|21.354166984558105|20.50358357620239|22.83333396911621|17.75|23.70833396911621|21.16666603088379
2025-05-26|HPG|21.375|21.375|20.875|21.29166603088379|27433800.0|21.395833206176757|21.878472232818602|47.78489833522729|-0.001953184546435338|-0.041667938232421875|21.375|21.375|22.33333396911621|22.25|20.89150039291382|20.291666984558105|19.69183357620239|21.43225039291382|20.729166984558105|20.026083576202392|22.20475039291382|21.354166984558105|20.50358357620239|22.83333396911621|17.75|23.70833396911621|21.16666603088379
2025-05-23|HPG|21.45833396911621|21.54166603088379|21.29166603088379|21.33333396911621|11096000.0|21.395833206176757|21.905555566151936|48.533360158548696|-0.0019492879945631758|-0.04166603088378906|21.45833396911621|21.375|22.33333396911621|22.25|20.89150039291382|20.291666984558105|19.69183357620239|21.43225039291382|20.729166984558105|20.026083576202392|22.20475039291382|21.354166984558105|20.50358357620239|22.83333396911621|17.75|23.70833396911621|21.16666603088379
2025-05-22|HPG|21.45833396911621|21.625|21.29166603088379|21.375|24363700.0|21.372916507720948|21.934722232818604|49.24963122136465|-0.003883524659283877|-0.08333396911621094|21.45833396911621|21.375|22.33333396911621|22.25|20.89150039291382|20.291666984558105|19.69183357620239|21.43225039291382|20.729166984558105|20.026083576202392|22.20475039291382|21.354166984558105|20.50358357620239|22.83333396911621|17.75|23.70833396911621|21.16666603088379
2025-05-21|HPG|21.45833396911621|21.75|21.375|21.45833396911621|20150500.0|21.343749809265137|21.945833333333333|50.63755306091963|0.0038986652218111484|0.08333396911621094|21.45833396911621|21.375|22.33333396911621|22.25|20.89150039291382|20.291666984558105|19.69183357620239|21.43225039291382|20.729166984558105|20.026083576202392|22.20475039291382|21.354166984558105|20.50358357620239|22.83333396911621|17.75|23.70833396911621|21.16666603088379
2025-05-20|HPG|21.33333396911621|21.5|21.33333396911621|21.375|17449000.0|21.331249809265138|21.95694443384806|49.31110525701007|0.0|0.0|21.45833396911621|21.375|22.33333396911621|22.25|20.89150039291382|20.291666984558105|19.69183357620239|21.43225039291382|20.729166984558105|20.026083576202392|22.20475039291382|21.354166984558105|20.50358357620239|22.83333396911621|17.75|23.70833396911621|21.16666603088379
2025-05-19|HPG|21.45833396911621|21.625|21.29166603088379|21.375|14995700.0|21.324999809265137|21.96875|49.31110525701008|-0.005813953488372103|-0.125|21.45833396911621|21.375|22.33333396911621|22.25|20.89150039291382|20.291666984558105|19.69183357620239|21.43225039291382|20.729166984558105|20.026083576202392|22.20475039291382|21.354166984558105|20.50358357620239|22.83333396911621|17.75|23.70833396911621|21.16666603088379
2025-05-16|HPG|21.79166603088379|21.83333396911621|21.5|21.5|16810600.0|21.318749809265135|21.98125|51.086598615291415|-0.013384292438697987|-0.29166603088378906|21.29166603088379|21.375|22.33333396911621|22.25|20.89150039291382|20.291666984558105|19.69183357620239|21.43225039291382|20.729166984558105|20.026083576202392|22.20475039291382|21.354166984558105|20.50358357620239|22.83333396911621|17.75|23.70833396911621|21.16666603088379
2025-05-15|HPG|21.83333396911621|21.83333396911621|21.54166603088379|21.79166603088379|22616700.0|21.320833110809325|21.98611110051473|55.40922333929895|0.0|0.0|21.29166603088379|21.375|22.33333396911621|22.25|20.89150039291382|20.291666984558105|19.69183357620239|21.43225039291382|20.729166984558105|20.026083576202392|22.20475039291382|21.354166984558105|20.50358357620239|22.83333396911621|17.75|23.70833396911621|21.16666603088379
