ticker,industry,name,period,unit,value,group
VIX,Dịch vụ tài chính,Tăng trưởng lợi nhuận thuần,Q3-2024,%,0.3322,Tăng trưởng
VND,Dịch vụ tài chính,Tăng trưởng lợi nhuận thuần,Q3-2024,%,-0.2097,Tăng trưởng
VCI,Dịch vụ tài chính,Tăng trưởng lợi nhuận thuần,Q3-2024,%,0.2031,Tăng trưởng
HCM,Dịch vụ tài chính,Tăng trưởng lợi nhuận thuần,Q3-2024,%,0.0387,Tăng trưởng
MBS,Dịch vụ tài chính,Tăng trưởng lợi nhuận thuần,Q3-2024,%,0.0759,Tăng trưởng
SHS,Dịch vụ tài chính,Tăng trưởng lợi nhuận thuần,Q3-2024,%,-0.653,Tăng trưởng
FTS,Dịch vụ tài chính,Tăng trưởng lợi nhuận thuần,Q3-2024,%,-0.5607,Tăng trưởng
BSI,Dịch vụ tài chính,Tăng trưởng lợi nhuận thuần,Q3-2024,%,-0.4294,Tăng trưởng
CTS,Dịch vụ tài chính,Tăng trưởng lợi nhuận thuần,Q3-2024,%,-0.2216,Tăng trưởng
VDS,Dịch vụ tài chính,Tăng trưởng lợi nhuận thuần,Q3-2024,%,-0.1717,Tăng trưởng
ORS,Dịch vụ tài chính,Tăng trưởng lợi nhuận thuần,Q3-2024,%,1.2326,Tăng trưởng
BVS,Dịch vụ tài chính,Tăng trưởng lợi nhuận thuần,Q3-2024,%,-0.025,Tăng trưởng
VIX,Dịch vụ tài chính,Tăng trưởng lợi nhuận thuần,Q2-2024,%,-0.7811,Tăng trưởng
VND,Dịch vụ tài chính,Tăng trưởng lợi nhuận thuần,Q2-2024,%,-0.196,Tăng trưởng
VCI,Dịch vụ tài chính,Tăng trưởng lợi nhuận thuần,Q2-2024,%,1.3885,Tăng trưởng
HCM,Dịch vụ tài chính,Tăng trưởng lợi nhuận thuần,Q2-2024,%,0.9932,Tăng trưởng
MBS,Dịch vụ tài chính,Tăng trưởng lợi nhuận thuần,Q2-2024,%,0.7536,Tăng trưởng
SHS,Dịch vụ tài chính,Tăng trưởng lợi nhuận thuần,Q2-2024,%,1.5114,Tăng trưởng
FTS,Dịch vụ tài chính,Tăng trưởng lợi nhuận thuần,Q2-2024,%,0.1456,Tăng trưởng
BSI,Dịch vụ tài chính,Tăng trưởng lợi nhuận thuần,Q2-2024,%,-0.0713,Tăng trưởng
CTS,Dịch vụ tài chính,Tăng trưởng lợi nhuận thuần,Q2-2024,%,-0.7269,Tăng trưởng
VDS,Dịch vụ tài chính,Tăng trưởng lợi nhuận thuần,Q2-2024,%,0.1454,Tăng trưởng
ORS,Dịch vụ tài chính,Tăng trưởng lợi nhuận thuần,Q2-2024,%,1.0455,Tăng trưởng
BVS,Dịch vụ tài chính,Tăng trưởng lợi nhuận thuần,Q2-2024,%,-0.4028,Tăng trưởng
VIX,Dịch vụ tài chính,Tổng nợ/VCSH,Q2-2025,Lần,37.62,Sức khỏe tài chính
VND,Dịch vụ tài chính,Tổng nợ/VCSH,Q2-2025,Lần,144.09,Sức khỏe tài chính
VCI,Dịch vụ tài chính,Tổng nợ/VCSH,Q2-2025,Lần,76.04,Sức khỏe tài chính
HCM,Dịch vụ tài chính,Tổng nợ/VCSH,Q2-2025,Lần,243.06,Sức khỏe tài chính
MBS,Dịch vụ tài chính,Tổng nợ/VCSH,Q2-2025,Lần,247.45,Sức khỏe tài chính
SHS,Dịch vụ tài chính,Tổng nợ/VCSH,Q2-2025,Lần,54.97,Sức khỏe tài chính
FTS,Dịch vụ tài chính,Tổng nợ/VCSH,Q2-2025,Lần,166.24,Sức khỏe tài chính
BSI,Dịch vụ tài chính,Tổng nợ/VCSH,Q2-2025,Lần,184.63,Sức khỏe tài chính
CTS,Dịch vụ tài chính,Tổng nợ/VCSH,Q2-2025,Lần,320.45,Sức khỏe tài chính
VDS,Dịch vụ tài chính,Tổng nợ/VCSH,Q2-2025,Lần,141.91,Sức khỏe tài chính
ORS,Dịch vụ tài chính,Tổng nợ/VCSH,Q2-2025,Lần,189.57,Sức khỏe tài chính
BVS,Dịch vụ tài chính,Tổng nợ/VCSH,Q2-2025,Lần,130.91,Sức khỏe tài chính
VIX,Dịch vụ tài chính,Tổng nợ/VCSH,Q1-2025,Lần,25.54,Sức khỏe tài chính
VND,Dịch vụ tài chính,Tổng nợ/VCSH,Q1-2025,Lần,149.24,Sức khỏe tài chính
VCI,Dịch vụ tài chính,Tổng nợ/VCSH,Q1-2025,Lần,88.61,Sức khỏe tài chính
HCM,Dịch vụ tài chính,Tổng nợ/VCSH,Q1-2025,Lần,195.44,Sức khỏe tài chính
MBS,Dịch vụ tài chính,Tổng nợ/VCSH,Q1-2025,Lần,212.14,Sức khỏe tài chính
SHS,Dịch vụ tài chính,Tổng nợ/VCSH,Q1-2025,Lần,31.11,Sức khỏe tài chính
FTS,Dịch vụ tài chính,Tổng nợ/VCSH,Q1-2025,Lần,150.68,Sức khỏe tài chính
BSI,Dịch vụ tài chính,Tổng nợ/VCSH,Q1-2025,Lần,153.64,Sức khỏe tài chính
CTS,Dịch vụ tài chính,Tổng nợ/VCSH,Q1-2025,Lần,310.7,Sức khỏe tài chính
VDS,Dịch vụ tài chính,Tổng nợ/VCSH,Q1-2025,Lần,123.06,Sức khỏe tài chính
ORS,Dịch vụ tài chính,Tổng nợ/VCSH,Q1-2025,Lần,219.21,Sức khỏe tài chính
BVS,Dịch vụ tài chính,Tổng nợ/VCSH,Q1-2025,Lần,132.62,Sức khỏe tài chính
VIX,Dịch vụ tài chính,Tổng nợ/VCSH,Q4-2024,Lần,22.2,Sức khỏe tài chính
VND,Dịch vụ tài chính,Tổng nợ/VCSH,Q4-2024,Lần,124.67,Sức khỏe tài chính
VCI,Dịch vụ tài chính,Tổng nợ/VCSH,Q4-2024,Lần,105.43,Sức khỏe tài chính
HCM,Dịch vụ tài chính,Tổng nợ/VCSH,Q4-2024,Lần,200.07,Sức khỏe tài chính
MBS,Dịch vụ tài chính,Tổng nợ/VCSH,Q4-2024,Lần,220.36,Sức khỏe tài chính
SHS,Dịch vụ tài chính,Tổng nợ/VCSH,Q4-2024,Lần,25.12,Sức khỏe tài chính
FTS,Dịch vụ tài chính,Tổng nợ/VCSH,Q4-2024,Lần,137.0,Sức khỏe tài chính
BSI,Dịch vụ tài chính,Tổng nợ/VCSH,Q4-2024,Lần,103.78,Sức khỏe tài chính
CTS,Dịch vụ tài chính,Tổng nợ/VCSH,Q4-2024,Lần,286.08,Sức khỏe tài chính
VDS,Dịch vụ tài chính,Tổng nợ/VCSH,Q4-2024,Lần,127.77,Sức khỏe tài chính
ORS,Dịch vụ tài chính,Tổng nợ/VCSH,Q4-2024,Lần,185.64,Sức khỏe tài chính
BVS,Dịch vụ tài chính,Tổng nợ/VCSH,Q4-2024,Lần,127.39,Sức khỏe tài chính
VIX,Dịch vụ tài chính,Tổng nợ/VCSH,Q3-2024,Lần,14.34,Sức khỏe tài chính
VND,Dịch vụ tài chính,Tổng nợ/VCSH,Q3-2024,Lần,122.45,Sức khỏe tài chính
VCI,Dịch vụ tài chính,Tổng nợ/VCSH,Q3-2024,Lần,136.23,Sức khỏe tài chính
HCM,Dịch vụ tài chính,Tổng nợ/VCSH,Q3-2024,Lần,225.3,Sức khỏe tài chính
MBS,Dịch vụ tài chính,Tổng nợ/VCSH,Q3-2024,Lần,216.61,Sức khỏe tài chính
SHS,Dịch vụ tài chính,Tổng nợ/VCSH,Q3-2024,Lần,17.2,Sức khỏe tài chính
FTS,Dịch vụ tài chính,Tổng nợ/VCSH,Q3-2024,Lần,119.77,Sức khỏe tài chính
BSI,Dịch vụ tài chính,Tổng nợ/VCSH,Q3-2024,Lần,111.47,Sức khỏe tài chính
CTS,Dịch vụ tài chính,Tổng nợ/VCSH,Q3-2024,Lần,319.37,Sức khỏe tài chính
VDS,Dịch vụ tài chính,Tổng nợ/VCSH,Q3-2024,Lần,114.3,Sức khỏe tài chính
ORS,Dịch vụ tài chính,Tổng nợ/VCSH,Q3-2024,Lần,196.16,Sức khỏe tài chính
BVS,Dịch vụ tài chính,Tổng nợ/VCSH,Q3-2024,Lần,86.66,Sức khỏe tài chính
VIX,Dịch vụ tài chính,Tổng nợ/VCSH,Q2-2024,Lần,16.37,Sức khỏe tài chính
VND,Dịch vụ tài chính,Tổng nợ/VCSH,Q2-2024,Lần,161.24,Sức khỏe tài chính
VCI,Dịch vụ tài chính,Tổng nợ/VCSH,Q2-2024,Lần,160.83,Sức khỏe tài chính
HCM,Dịch vụ tài chính,Tổng nợ/VCSH,Q2-2024,Lần,160.29,Sức khỏe tài chính
MBS,Dịch vụ tài chính,Tổng nợ/VCSH,Q2-2024,Lần,225.3,Sức khỏe tài chính
SHS,Dịch vụ tài chính,Tổng nợ/VCSH,Q2-2024,Lần,11.62,Sức khỏe tài chính
FTS,Dịch vụ tài chính,Tổng nợ/VCSH,Q2-2024,Lần,134.9,Sức khỏe tài chính
BSI,Dịch vụ tài chính,Tổng nợ/VCSH,Q2-2024,Lần,100.96,Sức khỏe tài chính
CTS,Dịch vụ tài chính,Tổng nợ/VCSH,Q2-2024,Lần,269.23,Sức khỏe tài chính
VDS,Dịch vụ tài chính,Tổng nợ/VCSH,Q2-2024,Lần,127.95,Sức khỏe tài chính
ORS,Dịch vụ tài chính,Tổng nợ/VCSH,Q2-2024,Lần,164.52,Sức khỏe tài chính
BVS,Dịch vụ tài chính,Tổng nợ/VCSH,Q2-2024,Lần,160.33,Sức khỏe tài chính
VIX,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q2-2025,Lần,0.35,Sức khỏe tài chính
VND,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q2-2025,Lần,1.33,Sức khỏe tài chính
VCI,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q2-2025,Lần,0.69,Sức khỏe tài chính
HCM,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q2-2025,Lần,2.39,Sức khỏe tài chính
MBS,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q2-2025,Lần,2.16,Sức khỏe tài chính
SHS,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q2-2025,Lần,0.43,Sức khỏe tài chính
FTS,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q2-2025,Lần,1.62,Sức khỏe tài chính
BSI,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q2-2025,Lần,1.56,Sức khỏe tài chính
CTS,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q2-2025,Lần,3.15,Sức khỏe tài chính
VDS,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q2-2025,Lần,1.38,Sức khỏe tài chính
ORS,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q2-2025,Lần,1.71,Sức khỏe tài chính
BVS,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q2-2025,Lần,1.24,Sức khỏe tài chính
VIX,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q1-2025,Lần,0.24,Sức khỏe tài chính
VND,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q1-2025,Lần,1.4,Sức khỏe tài chính
VCI,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q1-2025,Lần,0.82,Sức khỏe tài chính
HCM,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q1-2025,Lần,1.89,Sức khỏe tài chính
MBS,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q1-2025,Lần,1.97,Sức khỏe tài chính
SHS,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q1-2025,Lần,0.26,Sức khỏe tài chính
FTS,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q1-2025,Lần,1.43,Sức khỏe tài chính
BSI,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q1-2025,Lần,1.22,Sức khỏe tài chính
CTS,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q1-2025,Lần,3.0,Sức khỏe tài chính
VDS,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q1-2025,Lần,1.2,Sức khỏe tài chính
ORS,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q1-2025,Lần,2.07,Sức khỏe tài chính
BVS,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q1-2025,Lần,1.26,Sức khỏe tài chính
VIX,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q4-2024,Lần,0.18,Sức khỏe tài chính
VND,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q4-2024,Lần,1.16,Sức khỏe tài chính
VCI,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q4-2024,Lần,0.97,Sức khỏe tài chính
HCM,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q4-2024,Lần,1.96,Sức khỏe tài chính
MBS,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q4-2024,Lần,2.05,Sức khỏe tài chính
SHS,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q4-2024,Lần,0.19,Sức khỏe tài chính
FTS,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q4-2024,Lần,1.33,Sức khỏe tài chính
BSI,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q4-2024,Lần,0.96,Sức khỏe tài chính
CTS,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q4-2024,Lần,2.81,Sức khỏe tài chính
VDS,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q4-2024,Lần,1.24,Sức khỏe tài chính
ORS,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q4-2024,Lần,1.66,Sức khỏe tài chính
BVS,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q4-2024,Lần,1.17,Sức khỏe tài chính
VIX,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q3-2024,Lần,0.12,Sức khỏe tài chính
VND,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q3-2024,Lần,1.12,Sức khỏe tài chính
VCI,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q3-2024,Lần,1.25,Sức khỏe tài chính
HCM,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q3-2024,Lần,2.2,Sức khỏe tài chính
MBS,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q3-2024,Lần,2.04,Sức khỏe tài chính
SHS,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q3-2024,Lần,0.14,Sức khỏe tài chính
FTS,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q3-2024,Lần,1.1,Sức khỏe tài chính
BSI,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q3-2024,Lần,0.87,Sức khỏe tài chính
CTS,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q3-2024,Lần,2.93,Sức khỏe tài chính
VDS,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q3-2024,Lần,1.1,Sức khỏe tài chính
ORS,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q3-2024,Lần,1.78,Sức khỏe tài chính
BVS,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q3-2024,Lần,0.76,Sức khỏe tài chính
VIX,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q2-2024,Lần,0.15,Sức khỏe tài chính
VND,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q2-2024,Lần,1.29,Sức khỏe tài chính
VCI,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q2-2024,Lần,1.41,Sức khỏe tài chính
HCM,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q2-2024,Lần,1.53,Sức khỏe tài chính
MBS,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q2-2024,Lần,2.12,Sức khỏe tài chính
SHS,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q2-2024,Lần,0.08,Sức khỏe tài chính
FTS,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q2-2024,Lần,1.06,Sức khỏe tài chính
BSI,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q2-2024,Lần,0.82,Sức khỏe tài chính
CTS,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q2-2024,Lần,2.53,Sức khỏe tài chính
VDS,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q2-2024,Lần,1.18,Sức khỏe tài chính
ORS,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q2-2024,Lần,1.53,Sức khỏe tài chính
BVS,Dịch vụ tài chính,Tổng vốn vay/VCSH,Q2-2024,Lần,1.48,Sức khỏe tài chính
VIX,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q2-2025,Lần,0.25,Sức khỏe tài chính
VND,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q2-2025,Lần,0.55,Sức khỏe tài chính
VCI,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q2-2025,Lần,0.39,Sức khỏe tài chính
HCM,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q2-2025,Lần,0.7,Sức khỏe tài chính
MBS,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q2-2025,Lần,0.62,Sức khỏe tài chính
SHS,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q2-2025,Lần,0.28,Sức khỏe tài chính
FTS,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q2-2025,Lần,0.61,Sức khỏe tài chính
BSI,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q2-2025,Lần,0.55,Sức khỏe tài chính
CTS,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q2-2025,Lần,0.75,Sức khỏe tài chính
VDS,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q2-2025,Lần,0.57,Sức khỏe tài chính
ORS,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q2-2025,Lần,0.59,Sức khỏe tài chính
BVS,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q2-2025,Lần,0.54,Sức khỏe tài chính
VIX,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q1-2025,Lần,0.19,Sức khỏe tài chính
VND,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q1-2025,Lần,0.56,Sức khỏe tài chính
VCI,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q1-2025,Lần,0.43,Sức khỏe tài chính
HCM,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q1-2025,Lần,0.64,Sức khỏe tài chính
MBS,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q1-2025,Lần,0.63,Sức khỏe tài chính
SHS,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q1-2025,Lần,0.2,Sức khỏe tài chính
FTS,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q1-2025,Lần,0.57,Sức khỏe tài chính
BSI,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q1-2025,Lần,0.48,Sức khỏe tài chính
CTS,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q1-2025,Lần,0.73,Sức khỏe tài chính
VDS,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q1-2025,Lần,0.54,Sức khỏe tài chính
ORS,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q1-2025,Lần,0.65,Sức khỏe tài chính
BVS,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q1-2025,Lần,0.54,Sức khỏe tài chính
VIX,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q4-2024,Lần,0.15,Sức khỏe tài chính
VND,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q4-2024,Lần,0.52,Sức khỏe tài chính
VCI,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q4-2024,Lần,0.47,Sức khỏe tài chính
HCM,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q4-2024,Lần,0.65,Sức khỏe tài chính
MBS,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q4-2024,Lần,0.64,Sức khỏe tài chính
SHS,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q4-2024,Lần,0.15,Sức khỏe tài chính
FTS,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q4-2024,Lần,0.56,Sức khỏe tài chính
BSI,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q4-2024,Lần,0.47,Sức khỏe tài chính
CTS,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q4-2024,Lần,0.73,Sức khỏe tài chính
VDS,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q4-2024,Lần,0.54,Sức khỏe tài chính
ORS,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q4-2024,Lần,0.58,Sức khỏe tài chính
BVS,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q4-2024,Lần,0.52,Sức khỏe tài chính
VIX,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q3-2024,Lần,0.1,Sức khỏe tài chính
VND,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q3-2024,Lần,0.5,Sức khỏe tài chính
VCI,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q3-2024,Lần,0.53,Sức khỏe tài chính
HCM,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q3-2024,Lần,0.68,Sức khỏe tài chính
MBS,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q3-2024,Lần,0.64,Sức khỏe tài chính
SHS,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q3-2024,Lần,0.12,Sức khỏe tài chính
FTS,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q3-2024,Lần,0.5,Sức khỏe tài chính
BSI,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q3-2024,Lần,0.41,Sức khỏe tài chính
CTS,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q3-2024,Lần,0.7,Sức khỏe tài chính
VDS,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q3-2024,Lần,0.51,Sức khỏe tài chính
ORS,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q3-2024,Lần,0.6,Sức khỏe tài chính
BVS,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q3-2024,Lần,0.41,Sức khỏe tài chính
VIX,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q2-2024,Lần,0.13,Sức khỏe tài chính
VND,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q2-2024,Lần,0.49,Sức khỏe tài chính
VCI,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q2-2024,Lần,0.54,Sức khỏe tài chính
HCM,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q2-2024,Lần,0.59,Sức khỏe tài chính
MBS,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q2-2024,Lần,0.65,Sức khỏe tài chính
SHS,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q2-2024,Lần,0.07,Sức khỏe tài chính
FTS,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q2-2024,Lần,0.45,Sức khỏe tài chính
BSI,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q2-2024,Lần,0.41,Sức khỏe tài chính
CTS,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q2-2024,Lần,0.69,Sức khỏe tài chính
VDS,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q2-2024,Lần,0.52,Sức khỏe tài chính
ORS,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q2-2024,Lần,0.58,Sức khỏe tài chính
BVS,Dịch vụ tài chính,Tổng vốn vay/Tổng TS,Q2-2024,Lần,0.57,Sức khỏe tài chính
VIX,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q2-2025,Lần,3.84,Sức khỏe tài chính
VND,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q2-2025,Lần,1.6,Sức khỏe tài chính
VCI,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q2-2025,Lần,2.4,Sức khỏe tài chính
HCM,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q2-2025,Lần,1.4,Sức khỏe tài chính
MBS,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q2-2025,Lần,1.48,Sức khỏe tài chính
SHS,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q2-2025,Lần,2.88,Sức khỏe tài chính
FTS,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q2-2025,Lần,1.58,Sức khỏe tài chính
BSI,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q2-2025,Lần,1.5,Sức khỏe tài chính
CTS,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q2-2025,Lần,1.3,Sức khỏe tài chính
VDS,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q2-2025,Lần,1.44,Sức khỏe tài chính
ORS,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q2-2025,Lần,2.6,Sức khỏe tài chính
BVS,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q2-2025,Lần,1.62,Sức khỏe tài chính
VIX,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q1-2025,Lần,5.05,Sức khỏe tài chính
VND,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q1-2025,Lần,1.57,Sức khỏe tài chính
VCI,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q1-2025,Lần,2.21,Sức khỏe tài chính
HCM,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q1-2025,Lần,1.5,Sức khỏe tài chính
MBS,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q1-2025,Lần,1.56,Sức khỏe tài chính
SHS,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q1-2025,Lần,4.33,Sức khỏe tài chính
FTS,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q1-2025,Lần,1.64,Sức khỏe tài chính
BSI,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q1-2025,Lần,1.58,Sức khỏe tài chính
CTS,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q1-2025,Lần,1.31,Sức khỏe tài chính
VDS,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q1-2025,Lần,1.75,Sức khỏe tài chính
ORS,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q1-2025,Lần,2.23,Sức khỏe tài chính
BVS,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q1-2025,Lần,1.6,Sức khỏe tài chính
VIX,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q4-2024,Lần,5.63,Sức khỏe tài chính
VND,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q4-2024,Lần,1.76,Sức khỏe tài chính
VCI,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q4-2024,Lần,2.03,Sức khỏe tài chính
HCM,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q4-2024,Lần,1.49,Sức khỏe tài chính
MBS,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q4-2024,Lần,1.54,Sức khỏe tài chính
SHS,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q4-2024,Lần,5.11,Sức khỏe tài chính
FTS,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q4-2024,Lần,1.7,Sức khỏe tài chính
BSI,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q4-2024,Lần,1.86,Sức khỏe tài chính
CTS,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q4-2024,Lần,1.34,Sức khỏe tài chính
VDS,Dịch vụ tài chính,Tỷ lệ thanh toán hiện thời,Q4-2024,Lần,1.72,Sức khỏe tài chính
