date|ticker|open|high|low|close|volume|SMA_20|SMA_60|RSI_14|pct_change|diff|week_open|month_open|quarter_open|year_open|MFIBO_0382|MFIBO_0500|MFIBO_0618|QFIBO_0382|QFIBO_0500|QFIBO_0618|YFIBO_0382|YFIBO_0500|YFIBO_0618|month_prev_high|month_prev_low|quarter_prev_high|quarter_prev_low
2025-08-04|VIP|13.399999618530273|13.699999809265137|13.399999618530273|13.449999809265137|203900.0|13.047500038146973|12.761451021830242|59.85832450189938|-0.007380101849600251|-0.10000038146972656|13.850000381469727|13.25|12.600000381469727|13.113986015319824|13.457900117874146|13.275000095367432|13.092100072860717|12.697640058517456|12.279895305633545|11.862150552749634|13.51451611328125|12.733247756958008|11.951979400634766|14.050000190734863|12.5|13.718531608581543|10.509790420532227
2025-08-01|VIP|13.25|14.0|13.25|13.550000190734863|480800.0|13.00750002861023|12.745775032043458|62.56616296796845|0.0149812586929019|0.19999980926513672|13.850000381469727|13.25|12.600000381469727|13.113986015319824|13.457900117874146|13.275000095367432|13.092100072860717|12.697640058517456|12.279895305633545|11.862150552749634|13.51451611328125|12.733247756958008|11.951979400634766|14.050000190734863|12.5|13.718531608581543|10.509790420532227
2025-07-31|VIP|13.199999809265137|13.899999618530273|13.199999809265137|13.350000381469727|485900.0|12.95750002861023|12.723782014846801|59.13282931780988|0.00754719860148878|0.10000038146972656|13.850000381469727|12.600000381469727|12.600000381469727|13.113986015319824|13.343300045013427|13.125|12.906699954986571|12.697640058517456|12.279895305633545|11.862150552749634|13.51451611328125|12.733247756958008|11.951979400634766|13.449999809265137|12.199999809265137|13.718531608581543|10.509790420532227
2025-07-30|VIP|13.050000190734863|13.300000190734863|13.0|13.25|441500.0|12.917500019073486|12.704347276687622|57.315169451019244|0.015325655658390724|0.19999980926513672|13.850000381469727|12.600000381469727|12.600000381469727|13.113986015319824|13.343300045013427|13.125|12.906699954986571|12.697640058517456|12.279895305633545|11.862150552749634|13.51451611328125|12.733247756958008|11.951979400634766|13.449999809265137|12.199999809265137|13.718531608581543|10.509790420532227
2025-07-29|VIP|13.899999618530273|13.899999618530273|13.0|13.050000190734863|710200.0|12.885000038146973|12.686579211552937|53.47194077994456|-0.05776174503252751|-0.8000001907348633|13.850000381469727|12.600000381469727|12.600000381469727|13.113986015319824|13.343300045013427|13.125|12.906699954986571|12.697640058517456|12.279895305633545|11.862150552749634|13.51451611328125|12.733247756958008|11.951979400634766|13.449999809265137|12.199999809265137|13.718531608581543|10.509790420532227
2025-07-28|VIP|13.850000381469727|14.050000190734863|13.649999618530273|13.850000381469727|962800.0|12.865000009536743|12.672919527689617|80.33944417072193|0.029739819916506427|0.40000057220458984|13.850000381469727|12.600000381469727|12.600000381469727|13.113986015319824|13.343300045013427|13.125|12.906699954986571|12.697640058517456|12.279895305633545|11.862150552749634|13.51451611328125|12.733247756958008|11.951979400634766|13.449999809265137|12.199999809265137|13.718531608581543|10.509790420532227
2025-07-25|VIP|13.199999809265137|13.449999809265137|13.100000381469727|13.449999809265137|643300.0|12.802500009536743|12.647476625442504|74.35740635683993|0.03065131131678167|0.39999961853027344|13.100000381469727|12.600000381469727|12.600000381469727|13.113986015319824|12.972499809265138|12.824999809265137|12.677499809265136|12.492792474746704|12.114161014556885|11.735529554367066|13.51451611328125|12.733247756958008|11.951979400634766|13.449999809265137|12.199999809265137|13.718531608581543|10.509790420532227
2025-07-24|VIP|13.050000190734863|13.199999809265137|12.949999809265137|13.050000190734863|234800.0|12.752500009536742|12.626375230153402|64.2595995431148|0.0038461685180664062|0.05000019073486328|13.100000381469727|12.600000381469727|12.600000381469727|13.113986015319824|12.972499809265138|12.824999809265137|12.677499809265136|12.492792474746704|12.114161014556885|11.735529554367066|13.51451611328125|12.733247756958008|11.951979400634766|13.449999809265137|12.199999809265137|13.718531608581543|10.509790420532227
2025-07-23|VIP|12.850000381469727|13.0|12.800000190734863|13.0|304800.0|12.722499990463257|12.611940495173137|62.547730047554175|0.011673121718080326|0.14999961853027344|13.100000381469727|12.600000381469727|12.600000381469727|13.113986015319824|12.972499809265138|12.824999809265137|12.677499809265136|12.492792474746704|12.114161014556885|11.735529554367066|13.51451611328125|12.733247756958008|11.951979400634766|13.449999809265137|12.199999809265137|13.718531608581543|10.509790420532227
2025-07-22|VIP|12.949999809265137|12.949999809265137|12.75|12.850000381469727|220300.0|12.697499990463257|12.591363573074341|56.78115106147711|-0.007721963650058505|-0.09999942779541016|13.100000381469727|12.600000381469727|12.600000381469727|13.113986015319824|12.972499809265138|12.824999809265137|12.677499809265136|12.492792474746704|12.114161014556885|11.735529554367066|13.51451611328125|12.733247756958008|11.951979400634766|13.449999809265137|12.199999809265137|13.718531608581543|10.509790420532227
