ticker,industry,name,period,unit,value,group
CTS,Dịch vụ tài chính,Tài sản cố định,Q2-2024,Tỷ VND,62.28,CĐKT - Tài sản
VDS,Dịch vụ tài chính,Tài sản cố định,Q2-2024,Tỷ VND,73.32,CĐKT - Tài sản
ORS,Dịch vụ tài chính,Tài sản cố định,Q2-2024,Tỷ VND,16.31,CĐKT - Tài sản
BVS,Dịch vụ tài chính,Tài sản cố định,Q2-2024,Tỷ VND,18.59,CĐKT - Tài sản
VIX,Dịch vụ tài chính,Nợ phải trả,Q2-2025,Tỷ VND,6666.57,CĐKT - Nguồn vốn
VND,Dịch vụ tài chính,Nợ phải trả,Q2-2025,Tỷ VND,28286.64,CĐKT - Nguồn vốn
VCI,Dịch vụ tài chính,Nợ phải trả,Q2-2025,Tỷ VND,9458.71,CĐKT - Nguồn vốn
HCM,Dịch vụ tài chính,Nợ phải trả,Q2-2025,Tỷ VND,24753.24,CĐKT - Nguồn vốn
MBS,Dịch vụ tài chính,Nợ phải trả,Q2-2025,Tỷ VND,18197.3,CĐKT - Nguồn vốn
SHS,Dịch vụ tài chính,Nợ phải trả,Q2-2025,Tỷ VND,6148.45,CĐKT - Nguồn vốn
FTS,Dịch vụ tài chính,Nợ phải trả,Q2-2025,Tỷ VND,7043.43,CĐKT - Nguồn vốn
BSI,Dịch vụ tài chính,Nợ phải trả,Q2-2025,Tỷ VND,9631.01,CĐKT - Nguồn vốn
CTS,Dịch vụ tài chính,Nợ phải trả,Q2-2025,Tỷ VND,8043.36,CĐKT - Nguồn vốn
VDS,Dịch vụ tài chính,Nợ phải trả,Q2-2025,Tỷ VND,4022.13,CĐKT - Nguồn vốn
ORS,Dịch vụ tài chính,Nợ phải trả,Q2-2025,Tỷ VND,7218.45,CĐKT - Nguồn vốn
BVS,Dịch vụ tài chính,Nợ phải trả,Q2-2025,Tỷ VND,3378.54,CĐKT - Nguồn vốn
VIX,Dịch vụ tài chính,Nợ phải trả,Q1-2025,Tỷ VND,4193.72,CĐKT - Nguồn vốn
VND,Dịch vụ tài chính,Nợ phải trả,Q1-2025,Tỷ VND,29992.83,CĐKT - Nguồn vốn
VCI,Dịch vụ tài chính,Nợ phải trả,Q1-2025,Tỷ VND,11147.5,CĐKT - Nguồn vốn
HCM,Dịch vụ tài chính,Nợ phải trả,Q1-2025,Tỷ VND,20151.47,CĐKT - Nguồn vốn
MBS,Dịch vụ tài chính,Nợ phải trả,Q1-2025,Tỷ VND,15229.84,CĐKT - Nguồn vốn
SHS,Dịch vụ tài chính,Nợ phải trả,Q1-2025,Tỷ VND,3620.77,CĐKT - Nguồn vốn
FTS,Dịch vụ tài chính,Nợ phải trả,Q1-2025,Tỷ VND,6435.51,CĐKT - Nguồn vốn
BSI,Dịch vụ tài chính,Nợ phải trả,Q1-2025,Tỷ VND,7892.97,CĐKT - Nguồn vốn
CTS,Dịch vụ tài chính,Nợ phải trả,Q1-2025,Tỷ VND,7329.02,CĐKT - Nguồn vốn
VDS,Dịch vụ tài chính,Nợ phải trả,Q1-2025,Tỷ VND,3502.23,CĐKT - Nguồn vốn
ORS,Dịch vụ tài chính,Nợ phải trả,Q1-2025,Tỷ VND,8578.39,CĐKT - Nguồn vốn
BVS,Dịch vụ tài chính,Nợ phải trả,Q1-2025,Tỷ VND,3338.66,CĐKT - Nguồn vốn
VIX,Dịch vụ tài chính,Nợ phải trả,Q4-2024,Tỷ VND,3561.58,CĐKT - Nguồn vốn
VND,Dịch vụ tài chính,Nợ phải trả,Q4-2024,Tỷ VND,24579.71,CĐKT - Nguồn vốn
VCI,Dịch vụ tài chính,Nợ phải trả,Q4-2024,Tỷ VND,13647.82,CĐKT - Nguồn vốn
HCM,Dịch vụ tài chính,Nợ phải trả,Q4-2024,Tỷ VND,20895.7,CĐKT - Nguồn vốn
MBS,Dịch vụ tài chính,Nợ phải trả,Q4-2024,Tỷ VND,15223.34,CĐKT - Nguồn vốn
SHS,Dịch vụ tài chính,Nợ phải trả,Q4-2024,Tỷ VND,2816.52,CĐKT - Nguồn vốn
FTS,Dịch vụ tài chính,Nợ phải trả,Q4-2024,Tỷ VND,5641.59,CĐKT - Nguồn vốn
BSI,Dịch vụ tài chính,Nợ phải trả,Q4-2024,Tỷ VND,5253.17,CĐKT - Nguồn vốn
CTS,Dịch vụ tài chính,Nợ phải trả,Q4-2024,Tỷ VND,6445.21,CĐKT - Nguồn vốn
VDS,Dịch vụ tài chính,Nợ phải trả,Q4-2024,Tỷ VND,3587.38,CĐKT - Nguồn vốn
ORS,Dịch vụ tài chính,Nợ phải trả,Q4-2024,Tỷ VND,7277.71,CĐKT - Nguồn vốn
BVS,Dịch vụ tài chính,Nợ phải trả,Q4-2024,Tỷ VND,3153.29,CĐKT - Nguồn vốn
VIX,Dịch vụ tài chính,Nợ phải trả,Q3-2024,Tỷ VND,2285.29,CĐKT - Nguồn vốn
VND,Dịch vụ tài chính,Nợ phải trả,Q3-2024,Tỷ VND,23832.66,CĐKT - Nguồn vốn
VCI,Dịch vụ tài chính,Nợ phải trả,Q3-2024,Tỷ VND,11773.11,CĐKT - Nguồn vốn
HCM,Dịch vụ tài chính,Nợ phải trả,Q3-2024,Tỷ VND,22658.47,CĐKT - Nguồn vốn
MBS,Dịch vụ tài chính,Nợ phải trả,Q3-2024,Tỷ VND,13379.67,CĐKT - Nguồn vốn
SHS,Dịch vụ tài chính,Nợ phải trả,Q3-2024,Tỷ VND,1896.41,CĐKT - Nguồn vốn
FTS,Dịch vụ tài chính,Nợ phải trả,Q3-2024,Tỷ VND,4741.06,CĐKT - Nguồn vốn
BSI,Dịch vụ tài chính,Nợ phải trả,Q3-2024,Tỷ VND,5546.32,CĐKT - Nguồn vốn
CTS,Dịch vụ tài chính,Nợ phải trả,Q3-2024,Tỷ VND,7067.93,CĐKT - Nguồn vốn
VDS,Dịch vụ tài chính,Nợ phải trả,Q3-2024,Tỷ VND,3250.19,CĐKT - Nguồn vốn
ORS,Dịch vụ tài chính,Nợ phải trả,Q3-2024,Tỷ VND,7550.94,CĐKT - Nguồn vốn
BVS,Dịch vụ tài chính,Nợ phải trả,Q3-2024,Tỷ VND,2144.29,CĐKT - Nguồn vốn
VIX,Dịch vụ tài chính,Nợ phải trả,Q2-2024,Tỷ VND,1492.38,CĐKT - Nguồn vốn
VND,Dịch vụ tài chính,Nợ phải trả,Q2-2024,Tỷ VND,27869.32,CĐKT - Nguồn vốn
VCI,Dịch vụ tài chính,Nợ phải trả,Q2-2024,Tỷ VND,14246.85,CĐKT - Nguồn vốn
HCM,Dịch vụ tài chính,Nợ phải trả,Q2-2024,Tỷ VND,17092.53,CĐKT - Nguồn vốn
MBS,Dịch vụ tài chính,Nợ phải trả,Q2-2024,Tỷ VND,12185.18,CĐKT - Nguồn vốn
SHS,Dịch vụ tài chính,Nợ phải trả,Q2-2024,Tỷ VND,1276.94,CĐKT - Nguồn vốn
FTS,Dịch vụ tài chính,Nợ phải trả,Q2-2024,Tỷ VND,5231.08,CĐKT - Nguồn vốn
BSI,Dịch vụ tài chính,Nợ phải trả,Q2-2024,Tỷ VND,4952.64,CĐKT - Nguồn vốn
CTS,Dịch vụ tài chính,Nợ phải trả,Q2-2024,Tỷ VND,5789.19,CĐKT - Nguồn vốn
VDS,Dịch vụ tài chính,Nợ phải trả,Q2-2024,Tỷ VND,3395.2,CĐKT - Nguồn vốn
ORS,Dịch vụ tài chính,Nợ phải trả,Q2-2024,Tỷ VND,6115.14,CĐKT - Nguồn vốn
BVS,Dịch vụ tài chính,Nợ phải trả,Q2-2024,Tỷ VND,3901.24,CĐKT - Nguồn vốn
VIX,Dịch vụ tài chính,Nợ ngắn hạn,Q2-2025,Tỷ VND,6342.32,CĐKT - Nguồn vốn
VND,Dịch vụ tài chính,Nợ ngắn hạn,Q2-2025,Tỷ VND,28202.86,CĐKT - Nguồn vốn
VCI,Dịch vụ tài chính,Nợ ngắn hạn,Q2-2025,Tỷ VND,9067.05,CĐKT - Nguồn vốn
HCM,Dịch vụ tài chính,Nợ ngắn hạn,Q2-2025,Tỷ VND,24753.24,CĐKT - Nguồn vốn
MBS,Dịch vụ tài chính,Nợ ngắn hạn,Q2-2025,Tỷ VND,17135.84,CĐKT - Nguồn vốn
SHS,Dịch vụ tài chính,Nợ ngắn hạn,Q2-2025,Tỷ VND,5990.67,CĐKT - Nguồn vốn
FTS,Dịch vụ tài chính,Nợ ngắn hạn,Q2-2025,Tỷ VND,7043.43,CĐKT - Nguồn vốn
BSI,Dịch vụ tài chính,Nợ ngắn hạn,Q2-2025,Tỷ VND,9613.56,CĐKT - Nguồn vốn
CTS,Dịch vụ tài chính,Nợ ngắn hạn,Q2-2025,Tỷ VND,8040.86,CĐKT - Nguồn vốn
VDS,Dịch vụ tài chính,Nợ ngắn hạn,Q2-2025,Tỷ VND,4001.53,CĐKT - Nguồn vốn
ORS,Dịch vụ tài chính,Nợ ngắn hạn,Q2-2025,Tỷ VND,4218.45,CĐKT - Nguồn vốn
BVS,Dịch vụ tài chính,Nợ ngắn hạn,Q2-2025,Tỷ VND,3340.58,CĐKT - Nguồn vốn
VIX,Dịch vụ tài chính,Nợ ngắn hạn,Q1-2025,Tỷ VND,4070.67,CĐKT - Nguồn vốn
VND,Dịch vụ tài chính,Nợ ngắn hạn,Q1-2025,Tỷ VND,29922.26,CĐKT - Nguồn vốn
VCI,Dịch vụ tài chính,Nợ ngắn hạn,Q1-2025,Tỷ VND,10670.68,CĐKT - Nguồn vốn
HCM,Dịch vụ tài chính,Nợ ngắn hạn,Q1-2025,Tỷ VND,20151.47,CĐKT - Nguồn vốn
MBS,Dịch vụ tài chính,Nợ ngắn hạn,Q1-2025,Tỷ VND,14168.43,CĐKT - Nguồn vốn
SHS,Dịch vụ tài chính,Nợ ngắn hạn,Q1-2025,Tỷ VND,3504.28,CĐKT - Nguồn vốn
FTS,Dịch vụ tài chính,Nợ ngắn hạn,Q1-2025,Tỷ VND,6435.51,CĐKT - Nguồn vốn
BSI,Dịch vụ tài chính,Nợ ngắn hạn,Q1-2025,Tỷ VND,7872.34,CĐKT - Nguồn vốn
CTS,Dịch vụ tài chính,Nợ ngắn hạn,Q1-2025,Tỷ VND,7322.24,CĐKT - Nguồn vốn
VDS,Dịch vụ tài chính,Nợ ngắn hạn,Q1-2025,Tỷ VND,3470.86,CĐKT - Nguồn vốn
ORS,Dịch vụ tài chính,Nợ ngắn hạn,Q1-2025,Tỷ VND,5578.39,CĐKT - Nguồn vốn
BVS,Dịch vụ tài chính,Nợ ngắn hạn,Q1-2025,Tỷ VND,3302.91,CĐKT - Nguồn vốn
VIX,Dịch vụ tài chính,Nợ ngắn hạn,Q4-2024,Tỷ VND,3472.53,CĐKT - Nguồn vốn
VND,Dịch vụ tài chính,Nợ ngắn hạn,Q4-2024,Tỷ VND,24502.48,CĐKT - Nguồn vốn
VCI,Dịch vụ tài chính,Nợ ngắn hạn,Q4-2024,Tỷ VND,13038.47,CĐKT - Nguồn vốn
HCM,Dịch vụ tài chính,Nợ ngắn hạn,Q4-2024,Tỷ VND,20895.7,CĐKT - Nguồn vốn
MBS,Dịch vụ tài chính,Nợ ngắn hạn,Q4-2024,Tỷ VND,14161.99,CĐKT - Nguồn vốn
SHS,Dịch vụ tài chính,Nợ ngắn hạn,Q4-2024,Tỷ VND,2725.78,CĐKT - Nguồn vốn
FTS,Dịch vụ tài chính,Nợ ngắn hạn,Q4-2024,Tỷ VND,5641.59,CĐKT - Nguồn vốn
BSI,Dịch vụ tài chính,Nợ ngắn hạn,Q4-2024,Tỷ VND,5235.25,CĐKT - Nguồn vốn
CTS,Dịch vụ tài chính,Nợ ngắn hạn,Q4-2024,Tỷ VND,6422.04,CĐKT - Nguồn vốn
VDS,Dịch vụ tài chính,Nợ ngắn hạn,Q4-2024,Tỷ VND,3554.38,CĐKT - Nguồn vốn
ORS,Dịch vụ tài chính,Nợ ngắn hạn,Q4-2024,Tỷ VND,4277.71,CĐKT - Nguồn vốn
BVS,Dịch vụ tài chính,Nợ ngắn hạn,Q4-2024,Tỷ VND,3118.98,CĐKT - Nguồn vốn
VIX,Dịch vụ tài chính,Nợ ngắn hạn,Q3-2024,Tỷ VND,2173.32,CĐKT - Nguồn vốn
VND,Dịch vụ tài chính,Nợ ngắn hạn,Q3-2024,Tỷ VND,23747.64,CĐKT - Nguồn vốn
VCI,Dịch vụ tài chính,Nợ ngắn hạn,Q3-2024,Tỷ VND,11178.4,CĐKT - Nguồn vốn
HCM,Dịch vụ tài chính,Nợ ngắn hạn,Q3-2024,Tỷ VND,22658.47,CĐKT - Nguồn vốn
MBS,Dịch vụ tài chính,Nợ ngắn hạn,Q3-2024,Tỷ VND,12318.37,CĐKT - Nguồn vốn
SHS,Dịch vụ tài chính,Nợ ngắn hạn,Q3-2024,Tỷ VND,1818.8,CĐKT - Nguồn vốn
FTS,Dịch vụ tài chính,Nợ ngắn hạn,Q3-2024,Tỷ VND,4741.06,CĐKT - Nguồn vốn
BSI,Dịch vụ tài chính,Nợ ngắn hạn,Q3-2024,Tỷ VND,5529.85,CĐKT - Nguồn vốn
CTS,Dịch vụ tài chính,Nợ ngắn hạn,Q3-2024,Tỷ VND,7034.19,CĐKT - Nguồn vốn
VDS,Dịch vụ tài chính,Nợ ngắn hạn,Q3-2024,Tỷ VND,3208.97,CĐKT - Nguồn vốn
ORS,Dịch vụ tài chính,Nợ ngắn hạn,Q3-2024,Tỷ VND,4550.94,CĐKT - Nguồn vốn
BVS,Dịch vụ tài chính,Nợ ngắn hạn,Q3-2024,Tỷ VND,2108.85,CĐKT - Nguồn vốn
VIX,Dịch vụ tài chính,Nợ ngắn hạn,Q2-2024,Tỷ VND,1425.33,CĐKT - Nguồn vốn
VND,Dịch vụ tài chính,Nợ ngắn hạn,Q2-2024,Tỷ VND,27778.84,CĐKT - Nguồn vốn
VCI,Dịch vụ tài chính,Nợ ngắn hạn,Q2-2024,Tỷ VND,13597.53,CĐKT - Nguồn vốn
HCM,Dịch vụ tài chính,Nợ ngắn hạn,Q2-2024,Tỷ VND,17092.53,CĐKT - Nguồn vốn
MBS,Dịch vụ tài chính,Nợ ngắn hạn,Q2-2024,Tỷ VND,11123.94,CĐKT - Nguồn vốn
SHS,Dịch vụ tài chính,Nợ ngắn hạn,Q2-2024,Tỷ VND,1152.86,CĐKT - Nguồn vốn
FTS,Dịch vụ tài chính,Nợ ngắn hạn,Q2-2024,Tỷ VND,5231.08,CĐKT - Nguồn vốn
BSI,Dịch vụ tài chính,Nợ ngắn hạn,Q2-2024,Tỷ VND,4946.05,CĐKT - Nguồn vốn
CTS,Dịch vụ tài chính,Nợ ngắn hạn,Q2-2024,Tỷ VND,5760.14,CĐKT - Nguồn vốn
VDS,Dịch vụ tài chính,Nợ ngắn hạn,Q2-2024,Tỷ VND,3360.69,CĐKT - Nguồn vốn
ORS,Dịch vụ tài chính,Nợ ngắn hạn,Q2-2024,Tỷ VND,3115.14,CĐKT - Nguồn vốn
BVS,Dịch vụ tài chính,Nợ ngắn hạn,Q2-2024,Tỷ VND,3867.83,CĐKT - Nguồn vốn
VIX,Dịch vụ tài chính,Nợ dài hạn,Q2-2025,Tỷ VND,324.25,CĐKT - Nguồn vốn
VND,Dịch vụ tài chính,Nợ dài hạn,Q2-2025,Tỷ VND,83.79,CĐKT - Nguồn vốn
VCI,Dịch vụ tài chính,Nợ dài hạn,Q2-2025,Tỷ VND,391.66,CĐKT - Nguồn vốn
HCM,Dịch vụ tài chính,Nợ dài hạn,Q2-2025,Tỷ VND,0.0,CĐKT - Nguồn vốn
MBS,Dịch vụ tài chính,Nợ dài hạn,Q2-2025,Tỷ VND,1061.47,CĐKT - Nguồn vốn
SHS,Dịch vụ tài chính,Nợ dài hạn,Q2-2025,Tỷ VND,157.78,CĐKT - Nguồn vốn
FTS,Dịch vụ tài chính,Nợ dài hạn,Q2-2025,Tỷ VND,0.0,CĐKT - Nguồn vốn
BSI,Dịch vụ tài chính,Nợ dài hạn,Q2-2025,Tỷ VND,17.45,CĐKT - Nguồn vốn
CTS,Dịch vụ tài chính,Nợ dài hạn,Q2-2025,Tỷ VND,2.5,CĐKT - Nguồn vốn
VDS,Dịch vụ tài chính,Nợ dài hạn,Q2-2025,Tỷ VND,20.6,CĐKT - Nguồn vốn
ORS,Dịch vụ tài chính,Nợ dài hạn,Q2-2025,Tỷ VND,3000.0,CĐKT - Nguồn vốn
BVS,Dịch vụ tài chính,Nợ dài hạn,Q2-2025,Tỷ VND,37.95,CĐKT - Nguồn vốn
VIX,Dịch vụ tài chính,Nợ dài hạn,Q1-2025,Tỷ VND,123.05,CĐKT - Nguồn vốn
VND,Dịch vụ tài chính,Nợ dài hạn,Q1-2025,Tỷ VND,70.57,CĐKT - Nguồn vốn
VCI,Dịch vụ tài chính,Nợ dài hạn,Q1-2025,Tỷ VND,476.82,CĐKT - Nguồn vốn
HCM,Dịch vụ tài chính,Nợ dài hạn,Q1-2025,Tỷ VND,0.0,CĐKT - Nguồn vốn
MBS,Dịch vụ tài chính,Nợ dài hạn,Q1-2025,Tỷ VND,1061.41,CĐKT - Nguồn vốn
SHS,Dịch vụ tài chính,Nợ dài hạn,Q1-2025,Tỷ VND,116.49,CĐKT - Nguồn vốn
FTS,Dịch vụ tài chính,Nợ dài hạn,Q1-2025,Tỷ VND,0.0,CĐKT - Nguồn vốn
BSI,Dịch vụ tài chính,Nợ dài hạn,Q1-2025,Tỷ VND,20.63,CĐKT - Nguồn vốn
CTS,Dịch vụ tài chính,Nợ dài hạn,Q1-2025,Tỷ VND,6.78,CĐKT - Nguồn vốn
VDS,Dịch vụ tài chính,Nợ dài hạn,Q1-2025,Tỷ VND,31.37,CĐKT - Nguồn vốn
ORS,Dịch vụ tài chính,Nợ dài hạn,Q1-2025,Tỷ VND,3000.0,CĐKT - Nguồn vốn
BVS,Dịch vụ tài chính,Nợ dài hạn,Q1-2025,Tỷ VND,35.74,CĐKT - Nguồn vốn
VIX,Dịch vụ tài chính,Nợ dài hạn,Q4-2024,Tỷ VND,89.06,CĐKT - Nguồn vốn
VND,Dịch vụ tài chính,Nợ dài hạn,Q4-2024,Tỷ VND,77.23,CĐKT - Nguồn vốn
VCI,Dịch vụ tài chính,Nợ dài hạn,Q4-2024,Tỷ VND,609.35,CĐKT - Nguồn vốn
HCM,Dịch vụ tài chính,Nợ dài hạn,Q4-2024,Tỷ VND,0.0,CĐKT - Nguồn vốn
MBS,Dịch vụ tài chính,Nợ dài hạn,Q4-2024,Tỷ VND,1061.36,CĐKT - Nguồn vốn
SHS,Dịch vụ tài chính,Nợ dài hạn,Q4-2024,Tỷ VND,90.74,CĐKT - Nguồn vốn
FTS,Dịch vụ tài chính,Nợ dài hạn,Q4-2024,Tỷ VND,0.0,CĐKT - Nguồn vốn
BSI,Dịch vụ tài chính,Nợ dài hạn,Q4-2024,Tỷ VND,17.92,CĐKT - Nguồn vốn
CTS,Dịch vụ tài chính,Nợ dài hạn,Q4-2024,Tỷ VND,23.17,CĐKT - Nguồn vốn
VDS,Dịch vụ tài chính,Nợ dài hạn,Q4-2024,Tỷ VND,32.99,CĐKT - Nguồn vốn
ORS,Dịch vụ tài chính,Nợ dài hạn,Q4-2024,Tỷ VND,3000.0,CĐKT - Nguồn vốn
BVS,Dịch vụ tài chính,Nợ dài hạn,Q4-2024,Tỷ VND,34.31,CĐKT - Nguồn vốn
VIX,Dịch vụ tài chính,Nợ dài hạn,Q3-2024,Tỷ VND,111.97,CĐKT - Nguồn vốn
VND,Dịch vụ tài chính,Nợ dài hạn,Q3-2024,Tỷ VND,85.01,CĐKT - Nguồn vốn
VCI,Dịch vụ tài chính,Nợ dài hạn,Q3-2024,Tỷ VND,594.72,CĐKT - Nguồn vốn
HCM,Dịch vụ tài chính,Nợ dài hạn,Q3-2024,Tỷ VND,0.0,CĐKT - Nguồn vốn
MBS,Dịch vụ tài chính,Nợ dài hạn,Q3-2024,Tỷ VND,1061.3,CĐKT - Nguồn vốn
SHS,Dịch vụ tài chính,Nợ dài hạn,Q3-2024,Tỷ VND,77.61,CĐKT - Nguồn vốn
FTS,Dịch vụ tài chính,Nợ dài hạn,Q3-2024,Tỷ VND,0.0,CĐKT - Nguồn vốn
BSI,Dịch vụ tài chính,Nợ dài hạn,Q3-2024,Tỷ VND,16.46,CĐKT - Nguồn vốn
CTS,Dịch vụ tài chính,Nợ dài hạn,Q3-2024,Tỷ VND,33.74,CĐKT - Nguồn vốn
VDS,Dịch vụ tài chính,Nợ dài hạn,Q3-2024,Tỷ VND,41.22,CĐKT - Nguồn vốn
ORS,Dịch vụ tài chính,Nợ dài hạn,Q3-2024,Tỷ VND,3000.0,CĐKT - Nguồn vốn
BVS,Dịch vụ tài chính,Nợ dài hạn,Q3-2024,Tỷ VND,35.44,CĐKT - Nguồn vốn
VIX,Dịch vụ tài chính,Nợ dài hạn,Q2-2024,Tỷ VND,67.05,CĐKT - Nguồn vốn
VND,Dịch vụ tài chính,Nợ dài hạn,Q2-2024,Tỷ VND,90.48,CĐKT - Nguồn vốn
VCI,Dịch vụ tài chính,Nợ dài hạn,Q2-2024,Tỷ VND,649.33,CĐKT - Nguồn vốn
HCM,Dịch vụ tài chính,Nợ dài hạn,Q2-2024,Tỷ VND,0.0,CĐKT - Nguồn vốn
MBS,Dịch vụ tài chính,Nợ dài hạn,Q2-2024,Tỷ VND,1061.24,CĐKT - Nguồn vốn
SHS,Dịch vụ tài chính,Nợ dài hạn,Q2-2024,Tỷ VND,124.07,CĐKT - Nguồn vốn
FTS,Dịch vụ tài chính,Nợ dài hạn,Q2-2024,Tỷ VND,0.0,CĐKT - Nguồn vốn
BSI,Dịch vụ tài chính,Nợ dài hạn,Q2-2024,Tỷ VND,6.58,CĐKT - Nguồn vốn
CTS,Dịch vụ tài chính,Nợ dài hạn,Q2-2024,Tỷ VND,29.05,CĐKT - Nguồn vốn
VDS,Dịch vụ tài chính,Nợ dài hạn,Q2-2024,Tỷ VND,34.51,CĐKT - Nguồn vốn
ORS,Dịch vụ tài chính,Nợ dài hạn,Q2-2024,Tỷ VND,3000.0,CĐKT - Nguồn vốn
BVS,Dịch vụ tài chính,Nợ dài hạn,Q2-2024,Tỷ VND,33.41,CĐKT - Nguồn vốn
VIX,Dịch vụ tài chính,Vốn chủ sở hữu,Q2-2025,Tỷ VND,17718.63,CĐKT - Nguồn vốn
VND,Dịch vụ tài chính,Vốn chủ sở hữu,Q2-2025,Tỷ VND,19631.86,CĐKT - Nguồn vốn
VCI,Dịch vụ tài chính,Vốn chủ sở hữu,Q2-2025,Tỷ VND,12439.06,CĐKT - Nguồn vốn
HCM,Dịch vụ tài chính,Vốn chủ sở hữu,Q2-2025,Tỷ VND,10183.92,CĐKT - Nguồn vốn
MBS,Dịch vụ tài chính,Vốn chủ sở hữu,Q2-2025,Tỷ VND,7354.0,CĐKT - Nguồn vốn
SHS,Dịch vụ tài chính,Vốn chủ sở hữu,Q2-2025,Tỷ VND,11184.79,CĐKT - Nguồn vốn
FTS,Dịch vụ tài chính,Vốn chủ sở hữu,Q2-2025,Tỷ VND,4236.8,CĐKT - Nguồn vốn
BSI,Dịch vụ tài chính,Vốn chủ sở hữu,Q2-2025,Tỷ VND,5216.28,CĐKT - Nguồn vốn
CTS,Dịch vụ tài chính,Vốn chủ sở hữu,Q2-2025,Tỷ VND,2510.0,CĐKT - Nguồn vốn
VDS,Dịch vụ tài chính,Vốn chủ sở hữu,Q2-2025,Tỷ VND,2834.2,CĐKT - Nguồn vốn
ORS,Dịch vụ tài chính,Vốn chủ sở hữu,Q2-2025,Tỷ VND,3807.73,CĐKT - Nguồn vốn
BVS,Dịch vụ tài chính,Vốn chủ sở hữu,Q2-2025,Tỷ VND,2580.73,CĐKT - Nguồn vốn
VIX,Dịch vụ tài chính,Vốn chủ sở hữu,Q1-2025,Tỷ VND,16417.02,CĐKT - Nguồn vốn
VND,Dịch vụ tài chính,Vốn chủ sở hữu,Q1-2025,Tỷ VND,20097.6,CĐKT - Nguồn vốn
VCI,Dịch vụ tài chính,Vốn chủ sở hữu,Q1-2025,Tỷ VND,12580.12,CĐKT - Nguồn vốn
HCM,Dịch vụ tài chính,Vốn chủ sở hữu,Q1-2025,Tỷ VND,10310.68,CĐKT - Nguồn vốn
MBS,Dịch vụ tài chính,Vốn chủ sở hữu,Q1-2025,Tỷ VND,7179.16,CĐKT - Nguồn vốn
SHS,Dịch vụ tài chính,Vốn chủ sở hữu,Q1-2025,Tỷ VND,11637.18,CĐKT - Nguồn vốn
FTS,Dịch vụ tài chính,Vốn chủ sở hữu,Q1-2025,Tỷ VND,4270.94,CĐKT - Nguồn vốn
BSI,Dịch vụ tài chính,Vốn chủ sở hữu,Q1-2025,Tỷ VND,5137.22,CĐKT - Nguồn vốn
CTS,Dịch vụ tài chính,Vốn chủ sở hữu,Q1-2025,Tỷ VND,2358.88,CĐKT - Nguồn vốn
VDS,Dịch vụ tài chính,Vốn chủ sở hữu,Q1-2025,Tỷ VND,2845.96,CĐKT - Nguồn vốn
ORS,Dịch vụ tài chính,Vốn chủ sở hữu,Q1-2025,Tỷ VND,3913.26,CĐKT - Nguồn vốn
BVS,Dịch vụ tài chính,Vốn chủ sở hữu,Q1-2025,Tỷ VND,2517.47,CĐKT - Nguồn vốn
VIX,Dịch vụ tài chính,Vốn chủ sở hữu,Q4-2024,Tỷ VND,16044.74,CĐKT - Nguồn vốn
VND,Dịch vụ tài chính,Vốn chủ sở hữu,Q4-2024,Tỷ VND,19715.07,CĐKT - Nguồn vốn
VCI,Dịch vụ tài chính,Vốn chủ sở hữu,Q4-2024,Tỷ VND,12944.31,CĐKT - Nguồn vốn
HCM,Dịch vụ tài chính,Vốn chủ sở hữu,Q4-2024,Tỷ VND,10443.94,CĐKT - Nguồn vốn
MBS,Dịch vụ tài chính,Vốn chủ sở hữu,Q4-2024,Tỷ VND,6908.54,CĐKT - Nguồn vốn
SHS,Dịch vụ tài chính,Vốn chủ sở hữu,Q4-2024,Tỷ VND,11211.17,CĐKT - Nguồn vốn
FTS,Dịch vụ tài chính,Vốn chủ sở hữu,Q4-2024,Tỷ VND,4117.97,CĐKT - Nguồn vốn
BSI,Dịch vụ tài chính,Vốn chủ sở hữu,Q4-2024,Tỷ VND,5061.88,CĐKT - Nguồn vốn
CTS,Dịch vụ tài chính,Vốn chủ sở hữu,Q4-2024,Tỷ VND,2252.91,CĐKT - Nguồn vốn
VDS,Dịch vụ tài chính,Vốn chủ sở hữu,Q4-2024,Tỷ VND,2807.61,CĐKT - Nguồn vốn
ORS,Dịch vụ tài chính,Vốn chủ sở hữu,Q4-2024,Tỷ VND,3920.42,CĐKT - Nguồn vốn
BVS,Dịch vụ tài chính,Vốn chủ sở hữu,Q4-2024,Tỷ VND,2475.37,CĐKT - Nguồn vốn
VIX,Dịch vụ tài chính,Vốn chủ sở hữu,Q3-2024,Tỷ VND,15932.54,CĐKT - Nguồn vốn
VND,Dịch vụ tài chính,Vốn chủ sở hữu,Q3-2024,Tỷ VND,19463.75,CĐKT - Nguồn vốn
VCI,Dịch vụ tài chính,Vốn chủ sở hữu,Q3-2024,Tỷ VND,8642.05,CĐKT - Nguồn vốn
HCM,Dịch vụ tài chính,Vốn chủ sở hữu,Q3-2024,Tỷ VND,10056.89,CĐKT - Nguồn vốn
MBS,Dịch vụ tài chính,Vốn chủ sở hữu,Q3-2024,Tỷ VND,6176.91,CĐKT - Nguồn vốn
SHS,Dịch vụ tài chính,Vốn chủ sở hữu,Q3-2024,Tỷ VND,11022.57,CĐKT - Nguồn vốn
FTS,Dịch vụ tài chính,Vốn chủ sở hữu,Q3-2024,Tỷ VND,3958.46,CĐKT - Nguồn vốn
